frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.88707846,-0.88707846,-0.88707787,-0.88707846,-0.88707846,0.0,5.9604645e-07,0.0,0.0
2,-1.5643969,-1.5643969,-1.5643969,-1.5643969,-1.5643969,0.0,0.0,0.0,0.0
3,-1.7061784,-1.7061784,-1.7063192,-1.7061784,-1.7061784,0.0,0.00014078617,0.0,0.0
4,-1.8397666,-1.8397666,-1.8397664,-1.8397666,-1.8397666,0.0,2.3841858e-07,0.0,0.0
5,-2.0261784,-2.0261784,-2.0261774,-2.0261784,-2.0261784,0.0,9.536743e-07,0.0,0.0
6,-2.2799902,-2.2799902,-2.279983,-2.2799902,-2.2799902,0.0,7.1525574e-06,0.0,0.0
7,-2.6157265,-2.6157265,-2.615729,-2.6157265,-2.6157265,0.0,2.6226044e-06,0.0,0.0
8,-2.9616444,-2.9616444,-2.9616468,-2.9616444,-2.9616444,0.0,2.3841858e-06,0.0,0.0
9,-3.2661645,-3.2661645,-3.2661657,-3.2661645,-3.2661645,0.0,1.1920929e-06,0.0,0.0
10,-3.539297,-3.539297,-3.5392928,-3.539297,-3.539297,0.0,4.2915344e-06,0.0,0.0
11,-3.7879758,-3.7879758,-3.7879746,-3.7879758,-3.7879758,0.0,1.1920929e-06,0.0,0.0
12,-4.016741,-4.016741,-4.0167403,-4.016741,-4.016741,0.0,4.7683716e-07,0.0,0.0
13,-4.170849,-4.170849,-4.170849,-4.170849,-4.170849,0.0,0.0,0.0,0.0
