frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.099112354,-0.099112354,-0.09911232,-0.099112354,-0.099112354,0.0,3.7252903e-08,0.0,0.0
2,-0.19766824,-0.19766824,-0.19766824,-0.19766824,-0.19766824,0.0,0.0,0.0,0.0
3,-0.29514605,-0.29514605,-0.29514605,-0.29514605,-0.29514605,0.0,0.0,0.0,0.0
4,-0.3910881,-0.3910881,-0.39108813,-0.3910881,-0.3910881,0.0,2.9802322e-08,0.0,0.0
5,-0.4851194,-0.4851194,-0.4851194,-0.4851194,-0.4851194,0.0,0.0,0.0,0.0
6,-0.5769549,-0.5769549,-0.5769549,-0.5769549,-0.5769549,0.0,0.0,0.0,0.0
7,-0.6663972,-0.6663972,-0.6663973,-0.6663972,-0.6663972,0.0,5.9604645e-08,0.0,0.0
8,-0.7533276,-0.7533276,-0.7533276,-0.7533276,-0.7533276,0.0,0.0,0.0,0.0
9,-0.83769286,-0.83769286,-0.83769286,-0.83769286,-0.83769286,0.0,0.0,0.0,0.0
10,-0.9194915,-0.9194915,-0.9194916,-0.9194915,-0.9194915,0.0,5.9604645e-08,0.0,0.0
11,-0.9987614,-0.9987614,-0.9987614,-0.9987614,-0.9987614,0.0,0.0,0.0,0.0
12,-1.0755677,-1.0755677,-1.0755677,-1.0755677,-1.0755677,0.0,0.0,0.0,0.0
13,-1.1499944,-1.1499944,-1.1499944,-1.1499944,-1.1499944,0.0,0.0,0.0,0.0
14,-1.2221366,-1.2221366,-1.2221366,-1.2221366,-1.2221366,0.0,0.0,0.0,0.0
15,-1.2936647,-1.2936647,-1.2920958,-1.2936647,-1.2936647,0.0,0.0015689135,0.0,0.0
16,-1.3599753,-1.3599753,-1.3599753,-1.3599753,-1.3599753,0.0,0.0,0.0,0.0
17,-1.4261117,-1.4261117,-1.4258783,-1.4261117,-1.4261117,0.0,0.00023341179,0.0,0.0
18,-1.4914652,-1.4914652,-1.4899051,-1.4914652,-1.4914652,0.0,0.001560092,0.0,0.0
19,-1.5521526,-1.5521526,-1.5532864,-1.5521526,-1.5521526,0.0,0.0011337996,0.0,0.0
20,-1.6127474,-1.6127474,-1.6127132,-1.6127474,-1.6127474,0.0,3.4213066e-05,0.0,0.0
21,-1.6726748,-1.6726748,-1.6719154,-1.6726748,-1.6726748,0.0,0.0007593632,0.0,0.0
22,-1.7291197,-1.7291197,-1.7291197,-1.7291197,-1.7291197,0.0,0.0,0.0,0.0
