frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.2100551,-0.2100551,-0.2100551,-0.2100551,-0.2100551,0.0,0.0,0.0,0.0
2,-0.41147035,-0.41147035,-0.4114703,-0.41147035,-0.41147035,0.0,5.9604645e-08,0.0,0.0
3,-0.5989741,-0.5989741,-0.59897304,-0.5989741,-0.5989741,0.0,1.0728836e-06,0.0,0.0
4,-0.77105373,-0.77105373,-0.7710522,-0.77105373,-0.77105373,0.0,1.5497208e-06,0.0,0.0
5,-0.9284264,-0.9284264,-0.92842513,-0.9284264,-0.9284264,0.0,1.2516975e-06,0.0,0.0
6,-1.0726957,-1.0726957,-1.0726949,-1.0726957,-1.0726957,0.0,8.34465e-07,0.0,0.0
7,-1.205608,-1.205608,-1.2056075,-1.205608,-1.205608,0.0,4.7683716e-07,0.0,0.0
8,-1.3287544,-1.3287544,-1.3287542,-1.3287544,-1.3287544,0.0,2.3841858e-07,0.0,0.0
9,-1.4434941,-1.4434941,-1.443494,-1.4434941,-1.4434941,0.0,1.1920929e-07,0.0,0.0
10,-1.5509595,-1.5509595,-1.5509593,-1.5509595,-1.5509595,0.0,1.1920929e-07,0.0,0.0
11,-1.6520882,-1.6520882,-1.652088,-1.6520882,-1.6520882,0.0,1.1920929e-07,0.0,0.0
12,-1.7476566,-1.7476566,-1.7476566,-1.7476566,-1.7476566,0.0,0.0,0.0,0.0
13,-1.8383114,-1.8383114,-1.8383114,-1.8383114,-1.8383114,0.0,0.0,0.0,0.0
14,-1.9245944,-1.9245944,-1.9245944,-1.9245944,-1.9245944,0.0,0.0,0.0,0.0
15,-2.006963,-2.006963,-2.006963,-2.006963,-2.006963,0.0,0.0,0.0,0.0
16,-2.0879395,-2.0879395,-2.0858064,-2.0879395,-2.0879395,0.0,0.002133131,0.0,0.0
17,-2.1614575,-2.1614575,-2.1614575,-2.1614575,-2.1614575,0.0,0.0,0.0,0.0
18,-2.234537,-2.234537,-2.2342043,-2.234537,-2.234537,0.0,0.00033259392,0.0,0.0
19,-2.3060424,-2.3060424,-2.3056686,-2.3060424,-2.3060424,0.0,0.00037384033,0.0,0.0
20,-2.3719513,-2.3719513,-2.3719513,-2.3719513,-2.3719513,0.0,0.0,0.0,0.0
21,-2.437521,-2.437521,-2.437706,-2.437521,-2.437521,0.0,0.00018501282,0.0,0.0
22,-2.5017664,-2.5017664,-2.5006955,-2.5017664,-2.5017664,0.0,0.0010709763,0.0,0.0
23,-2.562104,-2.562104,-2.56275,-2.562104,-2.562104,0.0,0.00064611435,0.0,0.0
24,-2.6219609,-2.6219609,-2.621721,-2.6219609,-2.6219609,0.0,0.00023984909,0.0,0.0
25,-2.6805034,-2.6805034,-2.6800241,-2.6805034,-2.6805034,0.0,0.00047922134,0.0,0.0
26,-2.7372026,-2.7372026,-2.7369025,-2.7372026,-2.7372026,0.0,0.000300169,0.0,0.0
27,-2.7920423,-2.7920423,-2.7909653,-2.7920423,-2.7920423,0.0,0.0010769367,0.0,0.0
28,-2.845321,-2.845321,-2.8446376,-2.845321,-2.845321,0.0,0.00068330765,0.0,0.0
29,-2.8973413,-2.8973413,-2.8972416,-2.8973413,-2.8973413,0.0,9.9658966e-05,0.0,0.0
30,-2.9482489,-2.9482489,-2.9484196,-2.9482489,-2.9482489,0.0,0.0001707077,0.0,0.0
