frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15873003,-0.15873012,-0.009920616,-0.15873003,-0.15873012,8.940697e-08,0.14880942,0.0,8.940697e-08
2,-0.31746012,-0.31746012,-0.019841386,-0.31746012,-0.31746012,0.0,0.29761875,0.0,0.0
3,-0.47618714,-0.47618714,-0.029762598,-0.47618714,-0.47618714,0.0,0.44642454,0.0,0.0
4,-0.6349106,-0.6349106,-0.032242376,-0.6349106,-0.6349106,0.0,0.6026682,0.0,0.0
5,-0.79362917,-0.79362917,-0.034722544,-0.79362917,-0.79362917,0.0,0.7589066,0.0,0.0
6,-0.9523418,-0.9523418,-0.03720322,-0.95234174,-0.95234174,0.0,0.9151386,5.9604645e-08,5.9604645e-08
7,-1.1110471,-1.1110471,-0.03968089,-1.1110471,-1.1110471,0.0,1.0713663,0.0,0.0
8,-1.269738,-1.269738,-0.04154501,-1.269738,-1.269738,0.0,1.2281929,0.0,0.0
9,-1.4284244,-1.4284244,-0.042008616,-1.4284244,-1.4284244,0.0,1.3864157,0.0,0.0
10,-1.5870998,-1.5870998,-0.04247212,-1.5870998,-1.5870998,0.0,1.5446277,0.0,0.0
11,,,-0.042937048,,,,,,
12,,,-0.04363594,,,,,,
13,,,-0.04433451,,,,,,
14,,,-0.0450329,,,,,,
15,,,-0.045731004,,,,,,
16,,,-0.045731004,,,,,,
