frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.1587222,-0.1587222,-0.15872215,-0.1587222,-0.1587222,0.0,5.9604645e-08,0.0,0.0
2,-0.31739712,-0.31739712,-0.3173963,-0.31739712,-0.31739712,0.0,8.046627e-07,0.0,0.0
3,-0.4759753,-0.4759753,-0.47597474,-0.4759753,-0.4759753,0.0,5.662441e-07,0.0,0.0
4,-0.63440984,-0.63440984,-0.6344081,-0.63440984,-0.63440984,0.0,1.7285347e-06,0.0,0.0
5,-0.7926536,-0.7926536,-0.7926512,-0.7926536,-0.7926536,0.0,2.4437904e-06,0.0,0.0
6,-0.95066017,-0.95066017,-0.9506563,-0.95066017,-0.95066017,0.0,3.874302e-06,0.0,0.0
7,-1.1083839,-1.1083839,-1.1083776,-1.1083839,-1.1083839,0.0,6.3180923e-06,0.0,0.0
8,-1.2657801,-1.2657801,-1.2657695,-1.2657801,-1.2657801,0.0,1.0609627e-05,0.0,0.0
9,-1.4228051,-1.4228051,-1.4227874,-1.4228051,-1.4228051,0.0,1.7642975e-05,0.0,0.0
10,-1.5794164,-1.5794164,-1.5793874,-1.5794164,-1.5794164,0.0,2.8967857e-05,0.0,0.0
