frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15869217,-0.15869217,-0.1586924,-0.15869217,-0.15869217,0.0,2.3841858e-07,0.0,0.0
2,-0.31715634,-0.31715634,-0.31715548,-0.31715634,-0.31715634,0.0,8.6426735e-07,0.0,0.0
3,-0.47516927,-0.47516927,-0.47516397,-0.47516927,-0.47516927,0.0,5.3048134e-06,0.0,0.0
4,-0.63251555,-0.63251555,-0.6325198,-0.63251555,-0.63251555,0.0,4.23193e-06,0.0,0.0
5,-0.78899455,-0.78899455,-0.7889945,-0.78899455,-0.78899455,0.0,5.9604645e-08,0.0,0.0
6,-0.9444049,-0.9444049,-0.9444048,-0.9444049,-0.9444049,0.0,1.1920929e-07,0.0,0.0
7,-1.0985733,-1.0985733,-1.0985732,-1.0985733,-1.0985733,0.0,1.1920929e-07,0.0,0.0
8,-1.2513399,-1.2513399,-1.2513398,-1.2513399,-1.2513399,0.0,1.1920929e-07,0.0,0.0
9,-1.4025629,-1.4025629,-1.4025625,-1.4025629,-1.4025629,0.0,3.5762787e-07,0.0,0.0
10,-1.5521185,-1.5521185,-1.5521182,-1.5521185,-1.5521185,0.0,3.5762787e-07,0.0,0.0
