frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.42010763,-0.42010763,-0.42010903,-0.42010763,-0.42010763,0.0,1.4007092e-06,0.0,0.0
2,-0.82294494,-0.82294494,-0.8229458,-0.82294494,-0.82294494,0.0,8.34465e-07,0.0,0.0
3,-1.1979516,-1.1979516,-1.1979529,-1.1979516,-1.1979516,0.0,1.3113022e-06,0.0,0.0
4,-1.54207,-1.54207,-1.5420702,-1.54207,-1.54207,0.0,1.1920929e-07,0.0,0.0
5,-1.8567616,-1.8567616,-1.8567615,-1.8567616,-1.8567616,0.0,1.1920929e-07,0.0,0.0
6,-2.1452436,-2.1452436,-2.1452494,-2.1452436,-2.1452436,0.0,5.722046e-06,0.0,0.0
7,-2.411007,-2.411007,-2.411009,-2.411007,-2.411007,0.0,2.1457672e-06,0.0,0.0
8,-2.6571724,-2.6571724,-2.6572313,-2.6571724,-2.6571724,0.0,5.888939e-05,0.0,0.0
9,-2.8866103,-2.8866103,-2.8866072,-2.8866103,-2.8866103,0.0,3.0994415e-06,0.0,0.0
10,-3.1014695,-3.1014695,-3.1014693,-3.1014695,-3.1014695,0.0,2.3841858e-07,0.0,0.0
11,-3.303641,-3.303641,-3.3036413,-3.303641,-3.303641,0.0,2.3841858e-07,0.0,0.0
12,-3.4946828,-3.4946828,-3.4946835,-3.4946828,-3.4946828,0.0,7.1525574e-07,0.0,0.0
13,-3.6758902,-3.6758902,-3.675891,-3.6758902,-3.6758902,0.0,7.1525574e-07,0.0,0.0
14,-3.8483481,-3.8483481,-3.8483486,-3.8483481,-3.8483481,0.0,4.7683716e-07,0.0,0.0
15,-4.012972,-4.012972,-4.0129724,-4.012972,-4.012972,0.0,4.7683716e-07,0.0,0.0
16,-4.17054,-4.17054,-4.1705403,-4.17054,-4.17054,0.0,4.7683716e-07,0.0,0.0
17,-4.321719,-4.321719,-4.321719,-4.321719,-4.321719,0.0,0.0,0.0,0.0
18,-4.467085,-4.467085,-4.467085,-4.467085,-4.467085,0.0,0.0,0.0,0.0
19,-4.6071367,-4.6071367,-4.6071367,-4.6071367,-4.6071367,0.0,0.0,0.0,0.0
20,-4.742311,-4.742311,-4.742311,-4.742311,-4.742311,0.0,0.0,0.0,0.0
21,-4.8729916,-4.8729916,-4.8729916,-4.8729916,-4.8729916,0.0,0.0,0.0,0.0
22,-4.9995165,-4.9995165,-4.9995165,-4.9995165,-4.9995165,0.0,0.0,0.0,0.0
23,-5.122187,-5.122187,-5.122187,-5.122187,-5.122187,0.0,0.0,0.0,0.0
24,-5.241267,-5.241267,-5.2412715,-5.241267,-5.241267,0.0,4.2915344e-06,0.0,0.0
25,-5.3570065,-5.3570065,-5.3570094,-5.3570065,-5.3570065,0.0,2.861023e-06,0.0,0.0
26,-5.469615,-5.469615,-5.4696097,-5.469615,-5.469615,0.0,5.2452087e-06,0.0,0.0
27,-5.579289,-5.579289,-5.579285,-5.579289,-5.579289,0.0,3.8146973e-06,0.0,0.0
28,-5.6862044,-5.6862044,-5.686201,-5.6862044,-5.6862044,0.0,3.33786e-06,0.0,0.0
29,-5.790522,-5.790522,-5.7905197,-5.790522,-5.790522,0.0,2.3841858e-06,0.0,0.0
30,-5.892389,-5.892389,-5.892387,-5.892389,-5.892389,0.0,1.9073486e-06,0.0,0.0
