frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872972,-0.15872972,-0.039682686,-0.15872972,-0.15872972,0.0,0.11904703,0.0,0.0
2,-0.31745747,-0.31745747,-0.079363495,-0.31745747,-0.31745747,0.0,0.23809397,0.0,0.0
3,-0.47617817,-0.47617817,-0.09921502,-0.47617817,-0.47617817,0.0,0.37696314,0.0,0.0
4,-0.63488936,-0.63488936,-0.109141044,-0.63488936,-0.63488936,0.0,0.5257483,0.0,0.0
5,-0.7935878,-0.7935878,-0.119065434,-0.7935878,-0.7935878,0.0,0.6745224,0.0,0.0
6,-0.9522703,-0.9522703,-0.1227506,-0.9522703,-0.9522703,0.0,0.82951975,0.0,0.0
7,-1.1109338,-1.1109338,-0.12554428,-1.1109338,-1.1109338,0.0,0.9853895,0.0,0.0
8,-1.2695689,-1.2695689,-0.12764974,-1.2695689,-1.2695689,0.0,1.1419191,0.0,0.0
9,-1.4281838,-1.4281838,-0.12817729,-1.4281838,-1.4281838,0.0,1.3000065,0.0,0.0
10,-1.5867699,-1.5867699,-0.12817729,-1.5867699,-1.5867699,0.0,1.4585927,0.0,0.0
