frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872705,-0.15872705,-0.15872742,-0.15872705,-0.15872705,0.0,3.7252903e-07,0.0,0.0
2,-0.317436,-0.317436,-0.3174329,-0.317436,-0.317436,0.0,3.0994415e-06,0.0,0.0
3,-0.47610608,-0.47610608,-0.47608832,-0.47610608,-0.47610608,0.0,1.7762184e-05,0.0,0.0
4,-0.63471884,-0.63471884,-0.63462436,-0.63471884,-0.63471884,0.0,9.447336e-05,0.0,0.0
5,-0.7932553,-0.7932553,-0.7935444,-0.7932553,-0.7932553,0.0,0.00028908253,0.0,0.0
6,-0.9516966,-0.9516966,-0.9516581,-0.9516966,-0.9516966,0.0,3.8444996e-05,0.0,0.0
7,-1.110024,-1.110024,-0.9516581,-1.110024,-1.110024,0.0,0.15836585,0.0,0.0
8,-1.2682188,-1.2682188,,-1.2682188,-1.2682188,0.0,,0.0,0.0
9,-1.4262627,-1.4262627,,-1.4262627,-1.4262627,0.0,,0.0,0.0
10,-1.5841376,-1.5841376,,-1.5841376,-1.5841376,0.0,,0.0,0.0
