frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15614063,-0.15614063,-0.15614063,-0.15614063,-0.15614063,0.0,0.0,0.0,0.0
2,-0.29952145,-0.29952145,-0.29952133,-0.29952145,-0.29952145,0.0,1.1920929e-07,0.0,0.0
3,-0.42582998,-0.42582998,-0.42582965,-0.42582998,-0.42582998,0.0,3.2782555e-07,0.0,0.0
4,-0.5364995,-0.5364995,-0.5364993,-0.5364995,-0.5364995,0.0,1.7881393e-07,0.0,0.0
5,-0.63439465,-0.63439465,-0.6343946,-0.63439465,-0.63439465,0.0,5.9604645e-08,0.0,0.0
6,-0.7220946,-0.7220946,-0.72209454,-0.7220946,-0.7220946,0.0,5.9604645e-08,0.0,0.0
7,-0.8016054,-0.8016054,-0.80160534,-0.8016054,-0.8016054,0.0,5.9604645e-08,0.0,0.0
8,-0.8744422,-0.8744422,-0.87444216,-0.8744422,-0.8744422,0.0,5.9604645e-08,0.0,0.0
9,-0.9417519,-0.9417519,-0.9417519,-0.9417519,-0.9417519,0.0,0.0,0.0,0.0
10,-1.0044142,-1.0044142,-1.0044142,-1.0044142,-1.0044142,0.0,0.0,0.0,0.0
