frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.04754543,-0.04754543,-0.047545426,-0.04754543,-0.04754543,0.0,3.7252903e-09,0.0,0.0
2,-0.09465837,-0.09465837,-0.09465837,-0.09465837,-0.09465837,0.0,0.0,0.0,0.0
3,-0.14094964,-0.14094964,-0.14094964,-0.14094964,-0.14094964,0.0,0.0,0.0,0.0
4,-0.18610497,-0.18610497,-0.18610497,-0.18610497,-0.18610497,0.0,0.0,0.0,0.0
5,-0.22989903,-0.22989903,-0.22989903,-0.22989903,-0.22989903,0.0,0.0,0.0,0.0
6,-0.27219307,-0.27219307,-0.27219307,-0.27219307,-0.27219307,0.0,0.0,0.0,0.0
7,-0.31292212,-0.31292212,-0.31292212,-0.31292212,-0.31292212,0.0,0.0,0.0,0.0
8,-0.35207775,-0.35207775,-0.35207775,-0.35207775,-0.35207775,0.0,0.0,0.0,0.0
9,-0.3896914,-0.3896914,-0.3896914,-0.3896914,-0.3896914,0.0,0.0,0.0,0.0
10,-0.42582014,-0.42582014,-0.42582014,-0.42582014,-0.42582014,0.0,0.0,0.0,0.0
11,-0.46053594,-0.46053594,-0.46053594,-0.46053594,-0.46053594,0.0,0.0,0.0,0.0
12,-0.49391827,-0.49391827,-0.49391812,-0.49391827,-0.49391827,0.0,1.4901161e-07,0.0,0.0
13,-0.52604765,-0.52604765,-0.5260475,-0.52604765,-0.52604765,0.0,1.1920929e-07,0.0,0.0
14,-0.55700445,-0.55700445,-0.55700433,-0.55700445,-0.55700445,0.0,1.1920929e-07,0.0,0.0
15,-0.5868653,-0.5868653,-0.5868652,-0.5868653,-0.5868653,0.0,1.1920929e-07,0.0,0.0
16,-0.6157026,-0.6157026,-0.61570257,-0.6157026,-0.6157026,0.0,5.9604645e-08,0.0,0.0
17,-0.64358395,-0.64358395,-0.6435839,-0.64358395,-0.64358395,0.0,5.9604645e-08,0.0,0.0
18,-0.6705719,-0.6705719,-0.67057186,-0.6705719,-0.6705719,0.0,5.9604645e-08,0.0,0.0
19,-0.6967242,-0.6967242,-0.6967242,-0.6967242,-0.6967242,0.0,0.0,0.0,0.0
20,-0.72225225,-0.72225225,-0.7222521,-0.72225225,-0.72225225,0.0,1.7881393e-07,0.0,0.0
21,-0.74672997,-0.74672997,-0.7467299,-0.74672997,-0.74672997,0.0,5.9604645e-08,0.0,0.0
22,-0.77076775,-0.77076775,-0.77076757,-0.77076775,-0.77076775,0.0,1.7881393e-07,0.0,0.0
23,-0.7939762,-0.7939762,-0.7939761,-0.7939762,-0.7939762,0.0,5.9604645e-08,0.0,0.0
24,-0.816742,-0.816742,-0.8167418,-0.816742,-0.816742,0.0,1.7881393e-07,0.0,0.0
25,-0.8388806,-0.8388806,-0.8388804,-0.8388806,-0.8388806,0.0,1.7881393e-07,0.0,0.0
26,-0.8604359,-0.8604359,-0.8604357,-0.8604359,-0.8604359,0.0,1.7881393e-07,0.0,0.0
27,-0.8814759,-0.8814759,-0.88147575,-0.8814759,-0.8814759,0.0,1.7881393e-07,0.0,0.0
28,-0.9020357,-0.9020357,-0.9020356,-0.9020357,-0.9020357,0.0,1.1920929e-07,0.0,0.0
29,-0.9221366,-0.9221366,-0.9221365,-0.9221366,-0.9221366,0.0,1.1920929e-07,0.0,0.0
30,-0.9417998,-0.9417998,-0.94179964,-0.9417998,-0.9417998,0.0,1.7881393e-07,0.0,0.0
31,-0.96104664,-0.96104664,-0.9610465,-0.96104664,-0.96104664,0.0,1.1920929e-07,0.0,0.0
32,-0.9798972,-0.9798972,-0.9798971,-0.9798972,-0.9798972,0.0,1.1920929e-07,0.0,0.0
33,-0.99837005,-0.99837005,-0.99836993,-0.99837005,-0.99837005,0.0,1.1920929e-07,0.0,0.0
34,-1.0164822,-1.0164822,-1.0164821,-1.0164822,-1.0164822,0.0,1.1920929e-07,0.0,0.0
35,-1.03425,-1.03425,-1.0342499,-1.03425,-1.03425,0.0,1.1920929e-07,0.0,0.0
36,-1.0516882,-1.0516882,-1.0516881,-1.0516882,-1.0516882,0.0,1.1920929e-07,0.0,0.0
37,-1.0688109,-1.0688109,-1.0688108,-1.0688109,-1.0688109,0.0,1.1920929e-07,0.0,0.0
38,-1.0856313,-1.0856313,-1.0856311,-1.0856313,-1.0856313,0.0,1.1920929e-07,0.0,0.0
39,-1.1021615,-1.1021615,-1.1021614,-1.1021615,-1.1021615,0.0,1.1920929e-07,0.0,0.0
40,-1.1184133,-1.1184133,-1.1184132,-1.1184133,-1.1184133,0.0,1.1920929e-07,0.0,0.0
41,-1.1343976,-1.1343976,-1.1343975,-1.1343976,-1.1343976,0.0,1.1920929e-07,0.0,0.0
42,-1.1501245,-1.1501245,-1.1501244,-1.1501245,-1.1501245,0.0,1.1920929e-07,0.0,0.0
43,-1.1656038,-1.1656038,-1.1656036,-1.1656038,-1.1656038,0.0,1.1920929e-07,0.0,0.0
44,-1.1808443,-1.1808443,-1.1808443,-1.1808443,-1.1808443,0.0,0.0,0.0,0.0
45,-1.195855,-1.195855,-1.1958549,-1.195855,-1.195855,0.0,1.1920929e-07,0.0,0.0
46,-1.2106438,-1.2106438,-1.2106438,-1.2106438,-1.2106438,0.0,0.0,0.0,0.0
47,-1.2252184,-1.2252184,-1.2252184,-1.2252184,-1.2252184,0.0,0.0,0.0,0.0
48,-1.2395862,-1.2395862,-1.2395861,-1.2395862,-1.2395862,0.0,1.1920929e-07,0.0,0.0
49,-1.253754,-1.253754,-1.2537539,-1.253754,-1.253754,0.0,1.1920929e-07,0.0,0.0
50,-1.2677284,-1.2677284,-1.2677283,-1.2677284,-1.2677284,0.0,1.1920929e-07,0.0,0.0
51,-1.2815157,-1.2815157,-1.2815156,-1.2815157,-1.2815157,0.0,1.1920929e-07,0.0,0.0
52,-1.2951218,-1.2951218,-1.2951217,-1.2951218,-1.2951218,0.0,1.1920929e-07,0.0,0.0
53,-1.3085521,-1.3085521,-1.3085521,-1.3085521,-1.3085521,0.0,0.0,0.0,0.0
54,-1.3218124,-1.3218124,-1.3218124,-1.3218124,-1.3218124,0.0,0.0,0.0,0.0
55,-1.3349075,-1.3349075,-1.3349075,-1.3349075,-1.3349075,0.0,0.0,0.0,0.0
56,-1.3478425,-1.3478425,-1.3478425,-1.3478425,-1.3478425,0.0,0.0,0.0,0.0
57,-1.3606218,-1.3606218,-1.3606218,-1.3606218,-1.3606218,0.0,0.0,0.0,0.0
58,-1.37325,-1.37325,-1.37325,-1.37325,-1.37325,0.0,0.0,0.0,0.0
59,-1.3857315,-1.3857315,-1.3857315,-1.3857315,-1.3857315,0.0,0.0,0.0,0.0
60,-1.3980701,-1.3980701,-1.3980701,-1.3980701,-1.3980701,0.0,0.0,0.0,0.0
