frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872812,-0.15872812,-0.15872754,-0.15872812,-0.15872812,0.0,5.811453e-07,0.0,0.0
2,-0.31744465,-0.31744468,-0.31742015,-0.31744465,-0.31744465,2.9802322e-08,2.4497509e-05,0.0,0.0
3,-0.47613516,-0.47613516,-0.4760069,-0.47613516,-0.47613516,0.0,0.0001282692,0.0,0.0
4,-0.63478756,-0.63478756,-0.49587554,-0.63478756,-0.63478756,0.0,0.13891202,0.0,0.0
5,-0.79338926,-0.79338926,-0.51588213,-0.79338926,-0.79338926,0.0,0.27750713,0.0,0.0
6,-0.9519277,-0.9519277,-0.51835984,-0.9519277,-0.9519277,0.0,0.43356788,0.0,0.0
7,-1.1103903,-1.1103903,-0.5220616,-1.1103903,-1.1103903,0.0,0.5883287,0.0,0.0
8,-1.2687645,-1.2687645,-0.5276161,-1.2687645,-1.2687645,0.0,0.7411484,0.0,0.0
9,-1.4270382,-1.4270382,-0.53597116,-1.4270382,-1.4270382,0.0,0.891067,0.0,0.0
10,-1.5851918,-1.5851918,-0.54855895,-1.5851918,-1.5851918,0.0,1.0366329,0.0,0.0
11,,,-0.553306,,,,,,
12,,,-0.553306,,,,,,
