frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.1587291,-0.1587291,-0.15873797,-0.1587291,-0.1587291,0.0,8.866191e-06,0.0,0.0
2,-0.31745264,-0.31745264,-0.19839287,-0.31745264,-0.31745264,0.0,0.11905977,0.0,0.0
3,-0.47616202,-0.47616202,-0.23812552,-0.47616202,-0.47616202,0.0,0.2380365,0.0,0.0
4,-0.6348511,-0.6348511,-0.25800627,-0.6348511,-0.6348511,0.0,0.37684482,0.0,0.0
5,-0.7935132,-0.7935132,-0.25800627,-0.7935132,-0.7935132,0.0,0.5355069,0.0,0.0
6,-0.95214146,-0.95214146,,-0.95214146,-0.95214146,0.0,,0.0,0.0
7,-1.1107293,-1.1107293,,-1.1107293,-1.1107293,0.0,,0.0,0.0
8,-1.2692701,-1.2692701,,-1.2692701,-1.2692701,0.0,,0.0,0.0
9,-1.4277503,-1.4277503,,-1.4277503,-1.4277503,0.0,,0.0,0.0
10,-1.5861758,-1.5861758,,-1.5861758,-1.5861758,0.0,,0.0,0.0
