frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15871309,-0.15871309,-0.15871304,-0.15871309,-0.15871309,0.0,4.4703484e-08,0.0,0.0
2,-0.31732395,-0.31732395,-0.31732357,-0.31732395,-0.31732395,0.0,3.874302e-07,0.0,0.0
3,-0.47572988,-0.47572988,-0.47572982,-0.47572988,-0.47572988,0.0,5.9604645e-08,0.0,0.0
4,-0.63383126,-0.63383126,-0.6338315,-0.63383126,-0.63383126,0.0,2.3841858e-07,0.0,0.0
5,-0.7915301,-0.7915301,-0.79153055,-0.7915301,-0.7915301,0.0,4.7683716e-07,0.0,0.0
6,-0.94873124,-0.94873124,-0.9487319,-0.94873124,-0.94873124,0.0,6.556511e-07,0.0,0.0
7,-1.105343,-1.105343,-1.1053437,-1.105343,-1.105343,0.0,7.1525574e-07,0.0,0.0
8,-1.2612778,-1.2612778,-1.2612785,-1.2612778,-1.2612778,0.0,7.1525574e-07,0.0,0.0
9,-1.4164524,-1.4164524,-1.4164531,-1.4164524,-1.4164524,0.0,7.1525574e-07,0.0,0.0
10,-1.5707887,-1.5707887,-1.5707893,-1.5707887,-1.5707887,0.0,5.9604645e-07,0.0,0.0
