frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15873064,-0.1587301,,-0.15873045,-0.1587301,5.364418e-07,,1.937151e-07,5.364418e-07
2,-0.3174613,-0.31746134,,-0.31746134,-0.31746128,2.9802322e-08,,2.9802322e-08,2.9802322e-08
3,-0.47619122,-0.47619134,,-0.47619125,-0.47619122,1.1920929e-07,,2.9802322e-08,0.0
4,-0.63492036,-0.6349201,,-0.63492054,-0.63492024,2.3841858e-07,,1.7881393e-07,1.1920929e-07
5,-0.7936482,-0.793648,,-0.79364806,-0.793648,1.7881393e-07,,1.1920929e-07,1.7881393e-07
6,-0.9523744,-0.9523745,,-0.95237434,-0.95237464,1.1920929e-07,,5.9604645e-08,2.3841858e-07
7,-1.1110991,-1.1110992,,-1.1110991,-1.1110991,1.1920929e-07,,0.0,0.0
8,-1.2698154,-1.2698154,,-1.2698154,-1.2698154,0.0,,0.0,0.0
9,-1.4285346,-1.4285346,,-1.4285346,-1.4285346,0.0,,0.0,0.0
10,-1.5872511,-1.5872511,,-1.5872511,-1.5872511,0.0,,0.0,0.0
