frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872884,-0.15872884,-0.1587231,-0.15872884,-0.15872884,0.0,5.736947e-06,0.0,0.0
2,-0.3174505,-0.3174505,-0.23807643,-0.3174505,-0.3174505,0.0,0.07937406,0.0,0.0
3,-0.4761547,-0.4761547,-0.27779582,-0.4761547,-0.4761547,0.0,0.1983589,0.0,0.0
4,-0.6348339,-0.6348339,-0.31751937,-0.6348339,-0.6348339,0.0,0.3173145,0.0,0.0
5,-0.79347956,-0.79347956,-0.31751937,-0.79347956,-0.79347956,0.0,0.4759602,0.0,0.0
6,-0.9520834,-0.9520834,,-0.9520834,-0.9520834,0.0,,0.0,0.0
7,-1.1106372,-1.1106372,,-1.1106372,-1.1106372,0.0,,0.0,0.0
8,-1.2691327,-1.2691327,,-1.2691327,-1.2691327,0.0,,0.0,0.0
9,-1.4275552,-1.4275552,,-1.4275552,-1.4275552,0.0,,0.0,0.0
10,-1.5859083,-1.5859083,,-1.5859083,-1.5859083,0.0,,0.0,0.0
