frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.1587301,-0.1587301,,-0.1587301,-0.1587301,0.0,,0.0,0.0
2,-0.31746128,-0.31746134,,-0.31746122,-0.31746128,5.9604645e-08,,5.9604645e-08,0.0
3,-0.47619104,-0.47619104,,-0.47619098,-0.47619104,0.0,,5.9604645e-08,0.0
4,-0.6349197,-0.63491976,,-0.6349197,-0.63491964,5.9604645e-08,,0.0,5.9604645e-08
5,-0.79364717,-0.793647,,-0.79364693,-0.79364705,1.7881393e-07,,2.3841858e-07,1.1920929e-07
6,-0.9523727,-0.9523727,,-0.9523726,-0.9523726,0.0,,1.1920929e-07,1.1920929e-07
7,-1.1110964,-1.1110961,,-1.1110963,-1.1110961,2.3841858e-07,,1.1920929e-07,2.3841858e-07
8,-1.2698113,-1.2698113,,-1.2698113,-1.2698113,0.0,,0.0,0.0
9,-1.4285288,-1.4285288,,-1.4285288,-1.4285288,0.0,,0.0,0.0
10,-1.5872431,-1.5872431,,-1.5872431,-1.5872431,0.0,,0.0,0.0
