frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872963,-0.15872961,-0.0396822,-0.15872963,-0.15872961,1.4901161e-08,0.11904743,0.0,1.4901161e-08
2,-0.31745675,-0.31745675,-0.079363234,-0.31745678,-0.31745678,0.0,0.23809353,2.9802322e-08,2.9802322e-08
3,-0.47617584,-0.47617584,-0.11903486,-0.47617584,-0.47617584,0.0,0.357141,0.0,0.0
4,-0.6348839,-0.6348839,-0.13390806,-0.6348839,-0.6348839,0.0,0.50097585,0.0,0.0
5,-0.7935771,-0.7935771,-0.13952743,-0.7935771,-0.7935771,0.0,0.65404963,0.0,0.0
6,-0.9522518,-0.9522518,-0.1422862,-0.9522518,-0.9522518,0.0,0.8099656,0.0,0.0
7,-1.1109043,-1.1109043,-0.14440142,-1.1109043,-1.1109043,0.0,0.9665029,0.0,0.0
8,-1.2695252,-1.2695252,-0.14440142,-1.2695252,-1.2695252,0.0,1.1251237,0.0,0.0
9,-1.4281213,-1.4281213,,-1.4281213,-1.4281213,0.0,,0.0,0.0
10,-1.5866843,-1.5866843,,-1.5866843,-1.5866843,0.0,,0.0,0.0
