frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.098134756,-0.098134756,-0.098134756,-0.098134756,-0.098134756,0.0,0.0,0.0,0.0
2,-0.14696455,-0.14696455,-0.14696455,-0.14696455,-0.14696455,0.0,0.0,0.0,0.0
3,-0.18970998,-0.18970998,-0.18970998,-0.18970998,-0.18970998,0.0,0.0,0.0,0.0
4,-0.23156059,-0.23156059,-0.23156059,-0.23156059,-0.23156059,0.0,0.0,0.0,0.0
5,-0.2741214,-0.2741214,-0.2741214,-0.2741214,-0.2741214,0.0,0.0,0.0,0.0
6,-0.31789342,-0.31789342,-0.31789342,-0.31789342,-0.31789342,0.0,0.0,0.0,0.0
7,-0.36272323,-0.36272323,-0.36272323,-0.36272323,-0.36272323,0.0,0.0,0.0,0.0
8,-0.40876856,-0.40876856,-0.4087685,-0.40876856,-0.40876856,0.0,5.9604645e-08,0.0,0.0
9,-0.4557523,-0.4557523,-0.4557522,-0.4557523,-0.4557523,0.0,1.1920929e-07,0.0,0.0
10,-0.5033982,-0.5033982,-0.5033982,-0.5033982,-0.5033982,0.0,0.0,0.0,0.0
11,-0.5515186,-0.5515186,-0.55151856,-0.5515186,-0.5515186,0.0,5.9604645e-08,0.0,0.0
12,-0.59998876,-0.59998876,-0.59998876,-0.59998876,-0.59998876,0.0,0.0,0.0,0.0
13,-0.6487191,-0.6487191,-0.64871913,-0.6487191,-0.6487191,0.0,5.9604645e-08,0.0,0.0
14,-0.69764304,-0.69764304,-0.69764304,-0.69764304,-0.69764304,0.0,0.0,0.0,0.0
15,-0.7467117,-0.7467117,-0.7467117,-0.7467117,-0.7467117,0.0,0.0,0.0,0.0
16,-0.7958896,-0.7958896,-0.79588956,-0.7958896,-0.7958896,0.0,5.9604645e-08,0.0,0.0
17,-0.84515095,-0.84515095,-0.8451508,-0.84515095,-0.84515095,0.0,1.1920929e-07,0.0,0.0
18,-0.8944768,-0.8944768,-0.8944767,-0.8944768,-0.8944768,0.0,5.9604645e-08,0.0,0.0
19,-0.9438529,-0.9438529,-0.9438527,-0.9438529,-0.9438529,0.0,1.7881393e-07,0.0,0.0
20,-0.99326855,-0.99326855,-0.99326855,-0.99326855,-0.99326855,0.0,0.0,0.0,0.0
21,-1.0427157,-1.0427157,-1.0427159,-1.0427157,-1.0427157,0.0,2.3841858e-07,0.0,0.0
22,-1.0921881,-1.0921881,-1.0921882,-1.0921881,-1.0921881,0.0,1.1920929e-07,0.0,0.0
23,-1.1416808,-1.1416808,-1.1416808,-1.1416808,-1.1416808,0.0,0.0,0.0,0.0
24,-1.1911902,-1.1911902,-1.1911902,-1.1911902,-1.1911902,0.0,0.0,0.0,0.0
25,-1.2407132,-1.2407132,-1.2407131,-1.2407132,-1.2407132,0.0,1.1920929e-07,0.0,0.0
