frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872642,-0.15872642,-0.15872656,-0.15872642,-0.15872642,0.0,1.3411045e-07,0.0,0.0
2,-0.317431,-0.317431,-0.31742913,-0.317431,-0.317431,0.0,1.8775463e-06,0.0,0.0
3,-0.47608924,-0.47608924,-0.4760823,-0.47608924,-0.47608924,0.0,6.943941e-06,0.0,0.0
4,-0.634679,-0.634679,-0.63465077,-0.634679,-0.634679,0.0,2.8252602e-05,0.0,0.0
5,-0.7931776,-0.7931776,-0.79306823,-0.7931776,-0.7931776,0.0,0.00010937452,0.0,0.0
6,-0.95156264,-0.95156264,-0.95130837,-0.95156264,-0.95156264,0.0,0.00025427341,0.0,0.0
7,-1.1098118,-1.1098118,-0.99090236,-1.1098118,-1.1098118,0.0,0.11890942,0.0,0.0
8,-1.2679029,-1.2679029,-1.000988,-1.2679029,-1.2679029,0.0,0.26691484,0.0,0.0
9,-1.425814,-1.425814,-1.0110351,-1.425814,-1.425814,0.0,0.41477895,0.0,0.0
10,-1.583524,-1.583524,-1.018523,-1.583524,-1.583524,0.0,0.565001,0.0,0.0
11,,,-1.0241097,,,,,,
12,,,-1.0324619,,,,,,
13,,,-1.0449537,,,,,,
14,,,-1.0636681,,,,,,
15,,,-1.0915629,,,,,,
16,,,-1.1196096,,,,,,
17,,,-1.1265987,,,,,,
18,,,-1.1265987,,,,,,
