frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872934,-0.15872934,-0.15871878,-0.15872934,-0.15872934,0.0,1.0564923e-05,0.0,0.0
2,-0.3174545,-0.3174545,-0.17858791,-0.3174545,-0.3174545,0.0,0.13886657,0.0,0.0
3,-0.47616813,-0.47616813,-0.1984548,-0.47616813,-0.47616813,0.0,0.27771333,0.0,0.0
4,-0.6348656,-0.6348656,-0.20335165,-0.6348656,-0.6348656,0.0,0.43151394,0.0,0.0
5,-0.79354143,-0.79354143,-0.20710985,-0.79354143,-0.79354143,0.0,0.58643156,0.0,0.0
6,-0.9521903,-0.95219034,-0.21079382,-0.9521903,-0.95219034,5.9604645e-08,0.7413964,0.0,5.9604645e-08
7,-1.1108068,-1.1108068,-0.21218716,-1.1108068,-1.1108068,0.0,0.89861965,0.0,0.0
8,-1.2693856,-1.2693856,-0.21358734,-1.2693856,-1.2693856,0.0,1.0557983,0.0,0.0
9,-1.4279145,-1.4279145,-0.21569236,-1.4279145,-1.4279145,0.0,1.2122221,0.0,0.0
10,-1.5864009,-1.5864009,-0.21727295,-1.5864009,-1.5864009,0.0,1.3691279,0.0,0.0
11,,,-0.21727295,,,,,,
