frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872937,-0.15872937,-0.15871362,-0.15872937,-0.15872937,0.0,1.5750527e-05,0.0,0.0
2,-0.3174547,-0.3174547,-0.17859943,-0.3174547,-0.3174547,0.0,0.13885526,0.0,0.0
3,-0.47616887,-0.47616887,-0.18850857,-0.47616887,-0.47616887,0.0,0.2876603,0.0,0.0
4,-0.6348673,-0.6348673,-0.19843706,-0.6348673,-0.6348673,0.0,0.43643025,0.0,0.0
5,-0.79354477,-0.79354477,-0.2033484,-0.79354477,-0.79354477,0.0,0.5901964,0.0,0.0
6,-0.95219606,-0.95219606,-0.20710899,-0.95219606,-0.95219606,0.0,0.7450871,0.0,0.0
7,-1.1108159,-1.1108159,-0.20710899,-1.1108159,-1.1108159,0.0,0.9037069,0.0,0.0
8,-1.2693992,-1.2693992,,-1.2693992,-1.2693992,0.0,,0.0,0.0
9,-1.4279339,-1.4279339,,-1.4279339,-1.4279339,0.0,,0.0,0.0
10,-1.5864273,-1.5864273,,-1.5864273,-1.5864273,0.0,,0.0,0.0
