frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15873004,-0.15873002,-0.03968003,-0.15873002,-0.15873002,2.9802322e-08,0.11905001,2.9802322e-08,2.9802322e-08
2,-0.31745985,-0.31745985,-0.04154021,-0.31745985,-0.31745985,0.0,0.27591965,0.0,0.0
3,-0.47618628,-0.47618628,-0.042937186,-0.47618625,-0.47618625,0.0,0.4332491,2.9802322e-08,2.9802322e-08
4,-0.6349085,-0.6349085,-0.04433346,-0.6349085,-0.6349085,0.0,0.59057504,0.0,0.0
5,-0.7936251,-0.7936251,-0.045727234,-0.7936251,-0.7936251,0.0,0.74789786,0.0,0.0
6,-0.9523348,-0.9523348,-0.047123924,-0.9523348,-0.9523348,0.0,0.9052109,0.0,0.0
7,-1.1110361,-1.1110361,-0.04851942,-1.1110361,-1.1110361,0.0,1.0625167,0.0,0.0
8,-1.2697215,-1.2697215,-0.049915142,-1.2697215,-1.2697215,0.0,1.2198063,0.0,0.0
9,-1.4284009,-1.4284009,-0.0513116,-1.4284009,-1.4284009,0.0,1.3770893,0.0,0.0
10,-1.5870676,-1.5870676,-0.05270791,-1.5870676,-1.5870676,0.0,1.5343597,0.0,0.0
11,,,-0.05270791,,,,,,
