frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872033,-0.15872033,-0.15872028,-0.15872033,-0.15872033,0.0,4.4703484e-08,0.0,0.0
2,-0.31738213,-0.31738213,-0.31738135,-0.31738213,-0.31738213,0.0,7.748604e-07,0.0,0.0
3,-0.47592494,-0.47592494,-0.47592425,-0.47592494,-0.47592494,0.0,6.854534e-07,0.0,0.0
4,-0.63429105,-0.63429105,-0.6342906,-0.63429105,-0.63429105,0.0,4.7683716e-07,0.0,0.0
5,-0.7924226,-0.7924226,-0.79242265,-0.7924226,-0.7924226,0.0,5.9604645e-08,0.0,0.0
6,-0.95026284,-0.95026284,-0.9502638,-0.95026284,-0.95026284,0.0,9.536743e-07,0.0,0.0
7,-1.1077563,-1.1077563,-1.1077538,-1.1077563,-1.1077563,0.0,2.503395e-06,0.0,0.0
8,-1.2648488,-1.2648488,-1.2648453,-1.2648488,-1.2648488,0.0,3.5762787e-06,0.0,0.0
9,-1.4214878,-1.4214878,-1.4214828,-1.4214878,-1.4214878,0.0,5.00679e-06,0.0,0.0
10,-1.5776227,-1.5776227,-1.5776154,-1.5776227,-1.5776227,0.0,7.2717667e-06,0.0,0.0
