frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872921,-0.15872921,-0.15871982,-0.15872921,-0.15872921,0.0,9.387732e-06,0.0,0.0
2,-0.3174535,-0.3174535,-0.19842558,-0.3174535,-0.3174535,0.0,0.11902793,0.0,0.0
3,-0.47616488,-0.47616488,-0.21827969,-0.47616488,-0.47616488,0.0,0.2578852,0.0,0.0
4,-0.6348579,-0.6348579,-0.22819698,-0.6348579,-0.6348579,0.0,0.4066609,0.0,0.0
5,-0.7935265,-0.7935265,-0.2381295,-0.7935265,-0.7935265,0.0,0.555397,0.0,0.0
6,-0.9521644,-0.9521644,-0.2381295,-0.9521644,-0.9521644,0.0,0.7140349,0.0,0.0
7,-1.1107657,-1.1107657,,-1.1107657,-1.1107657,0.0,,0.0,0.0
8,-1.2693243,-1.2693243,,-1.2693243,-1.2693243,0.0,,0.0,0.0
9,-1.4278275,-1.4278275,,-1.4278275,-1.4278275,0.0,,0.0,0.0
10,-1.5862815,-1.5862815,,-1.5862815,-1.5862815,0.0,,0.0,0.0
