frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872686,-0.15872686,-0.15872714,-0.15872686,-0.15872686,0.0,2.8312206e-07,0.0,0.0
2,-0.3174345,-0.3174345,-0.31743193,-0.3174345,-0.3174345,0.0,2.5629997e-06,0.0,0.0
3,-0.47610095,-0.47610095,-0.47608814,-0.47610095,-0.47610095,0.0,1.2814999e-05,0.0,0.0
4,-0.63470674,-0.63470674,-0.6346442,-0.63470674,-0.63470674,0.0,6.252527e-05,0.0,0.0
5,-0.79323167,-0.79323167,-0.79303867,-0.79323167,-0.79323167,0.0,0.00019299984,0.0,0.0
6,-0.9516558,-0.9516558,-0.83262354,-0.9516558,-0.9516558,0.0,0.119032264,0.0,0.0
7,-1.1099594,-1.1099594,-0.87224615,-1.1099594,-1.1099594,0.0,0.23771322,0.0,0.0
8,-1.2681226,-1.2681226,-0.91179824,-1.2681226,-1.2681226,0.0,0.35632432,0.0,0.0
9,-1.4261261,-1.4261261,-0.9218763,-1.4261261,-1.4261261,0.0,0.5042498,0.0,0.0
10,-1.5839506,-1.5839506,-0.931979,-1.5839506,-1.5839506,0.0,0.65197164,0.0,0.0
11,,,-0.931979,,,,,,
