frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.5071959,-0.5071959,-0.507196,-0.5071959,-0.5071959,0.0,1.1920929e-07,0.0,0.0
2,-0.8760453,-0.8760453,-0.8760453,-0.8760453,-0.8760453,0.0,0.0,0.0,0.0
3,-1.1537551,-1.1537551,-1.1537551,-1.1537551,-1.1537551,0.0,0.0,0.0,0.0
4,-1.3781675,-1.3781675,-1.3781606,-1.3781675,-1.3781675,0.0,6.914139e-06,0.0,0.0
5,-1.5682418,-1.5682418,-1.5682402,-1.5682418,-1.5682418,0.0,1.66893e-06,0.0,0.0
6,-1.8102319,-1.8102319,-1.8102297,-1.8102319,-1.8102319,0.0,2.2649765e-06,0.0,0.0
7,-2.0794795,-2.0794795,-2.079476,-2.0794795,-2.0794795,0.0,3.33786e-06,0.0,0.0
8,-2.3081682,-2.3081682,-2.308167,-2.3081682,-2.3081682,0.0,1.1920929e-06,0.0,0.0
9,-2.508546,-2.508546,-2.5085459,-2.508546,-2.508546,0.0,2.3841858e-07,0.0,0.0
10,-2.6879318,-2.6879318,-2.6879315,-2.6879318,-2.6879318,0.0,2.3841858e-07,0.0,0.0
11,-2.8510354,-2.8510354,-2.8510354,-2.8510354,-2.8510354,0.0,0.0,0.0,0.0
12,-3.0010867,-3.0010867,-3.0010867,-3.0010867,-3.0010867,0.0,0.0,0.0,0.0
13,-3.1064794,-3.1064794,-3.1064794,-3.1064794,-3.1064794,0.0,0.0,0.0,0.0
