frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872982,-0.15872982,-0.039682206,-0.15872984,-0.15872982,0.0,0.11904761,1.4901161e-08,0.0
2,-0.3174585,-0.3174585,-0.07935635,-0.3174585,-0.3174585,0.0,0.23810217,0.0,0.0
3,-0.47618172,-0.47618172,-0.07982807,-0.47618172,-0.47618172,0.0,0.39635366,0.0,0.0
4,-0.6348977,-0.6348977,-0.08017755,-0.6348977,-0.6348977,0.0,0.55472016,0.0,0.0
5,-0.79360414,-0.79360414,-0.08052774,-0.79360414,-0.79360414,0.0,0.7130764,0.0,0.0
6,-0.95229846,-0.95229846,-0.0810486,-0.95229846,-0.9522985,0.0,0.87124985,0.0,5.9604645e-08
7,-1.1109785,-1.1109785,-0.081833266,-1.1109785,-1.1109785,0.0,1.0291452,0.0,0.0
8,-1.2696356,-1.2696356,-0.083012976,-1.2696356,-1.2696356,0.0,1.1866226,0.0,0.0
9,-1.4282786,-1.4282786,-0.08478108,-1.4282786,-1.4282786,0.0,1.3434975,0.0,0.0
10,-1.5869,-1.5869,-0.086546704,-1.5869,-1.5869,0.0,1.5003533,0.0,0.0
11,,,-0.08831258,,,,,,
12,,,-0.09007839,,,,,,
13,,,-0.09184537,,,,,,
14,,,-0.093614236,,,,,,
15,,,-0.093614236,,,,,,
