frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-1.3679609,-1.3679609,-1.3679608,-1.3679609,-1.3679609,0.0,1.1920929e-07,0.0,0.0
2,-2.5006773,-2.5006773,-2.5006778,-2.5006773,-2.5006773,0.0,4.7683716e-07,0.0,0.0
3,-3.4125292,-3.4125292,-3.4124534,-3.4125292,-3.4125292,0.0,7.581711e-05,0.0,0.0
4,-4.1698384,-4.1698384,-4.169801,-4.1698384,-4.1698384,0.0,3.71933e-05,0.0,0.0
5,-4.819388,-4.819388,-4.8193884,-4.819388,-4.819388,0.0,4.7683716e-07,0.0,0.0
6,-5.3905287,-5.3905287,-5.3905272,-5.3905287,-5.3905287,0.0,1.4305115e-06,0.0,0.0
7,-5.90133,-5.90133,-5.902107,-5.90133,-5.90133,0.0,0.00077676773,0.0,0.0
8,-6.366888,-6.366888,-6.366888,-6.366888,-6.366888,0.0,0.0,0.0,0.0
9,-6.793866,-6.793866,-6.793865,-6.793866,-6.793866,0.0,9.536743e-07,0.0,0.0
10,-6.895525,-6.895525,-6.89553,-6.895525,-6.895525,0.0,5.2452087e-06,0.0,0.0
11,-6.995726,-6.995726,-6.9956584,-6.995726,-6.995726,0.0,6.771088e-05,0.0,0.0
12,-7.0933094,-7.0933094,-7.0933185,-7.0933094,-7.0933094,0.0,9.059906e-06,0.0,0.0
13,-7.1175394,-7.1175394,-7.117532,-7.1175394,-7.1175394,0.0,7.6293945e-06,0.0,0.0
14,-7.1408024,-7.1408024,-7.141667,-7.1408024,-7.1408024,0.0,0.00086450577,0.0,0.0
15,-7.1772895,-7.1772895,-7.177569,-7.1772895,-7.1772895,0.0,0.00027942657,0.0,0.0
16,-7.188712,-7.188712,-7.1896005,-7.188712,-7.188712,0.0,0.0008883476,0.0,0.0
