frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.07100136,-0.07100136,-0.07100135,-0.07100136,-0.07100136,0.0,7.450581e-09,0.0,0.0
2,-0.12012072,-0.12012072,-0.12012072,-0.12012072,-0.12012072,0.0,0.0,0.0,0.0
3,-0.15616348,-0.15616348,-0.15616348,-0.15616348,-0.15616348,0.0,0.0,0.0,0.0
4,-0.18498982,-0.18498982,-0.18498982,-0.18498982,-0.18498982,0.0,0.0,0.0,0.0
5,-0.20934995,-0.20934995,-0.20934995,-0.20934995,-0.20934995,0.0,0.0,0.0,0.0
6,-0.23068142,-0.23068142,-0.23068142,-0.23068142,-0.23068142,0.0,0.0,0.0,0.0
7,-0.2498202,-0.2498202,-0.2498202,-0.2498202,-0.2498202,0.0,0.0,0.0,0.0
8,-0.2672965,-0.2672965,-0.2672965,-0.2672965,-0.2672965,0.0,0.0,0.0,0.0
9,-0.28346586,-0.28346586,-0.28346586,-0.28346586,-0.28346586,0.0,0.0,0.0,0.0
10,-0.29857925,-0.29857925,-0.29857925,-0.29857925,-0.29857925,0.0,0.0,0.0,0.0
11,-0.31282064,-0.31282064,-0.31282064,-0.31282064,-0.31282064,0.0,0.0,0.0,0.0
12,-0.32635084,-0.32635084,-0.32635084,-0.32635084,-0.32635084,0.0,0.0,0.0,0.0
13,-0.3392302,-0.3392302,-0.3392302,-0.3392302,-0.3392302,0.0,0.0,0.0,0.0
14,-0.35156873,-0.35156873,-0.35156873,-0.35156873,-0.35156873,0.0,0.0,0.0,0.0
15,-0.36343843,-0.36343843,-0.3634384,-0.36343843,-0.36343843,0.0,2.9802322e-08,0.0,0.0
16,-0.37489462,-0.37489462,-0.37489462,-0.37489462,-0.37489462,0.0,0.0,0.0,0.0
17,-0.3859838,-0.3859838,-0.3859838,-0.3859838,-0.3859838,0.0,0.0,0.0,0.0
18,-0.39674526,-0.39674526,-0.39674526,-0.39674526,-0.39674526,0.0,0.0,0.0,0.0
19,-0.40721238,-0.40721238,-0.40721238,-0.40721238,-0.40721238,0.0,0.0,0.0,0.0
20,-0.41741383,-0.41741383,-0.41741383,-0.41741383,-0.41741383,0.0,0.0,0.0,0.0
21,-0.42737442,-0.42737442,-0.42737442,-0.42737442,-0.42737442,0.0,0.0,0.0,0.0
22,-0.4371158,-0.4371158,-0.4371158,-0.4371158,-0.4371158,0.0,0.0,0.0,0.0
23,-0.44665694,-0.44665694,-0.44665694,-0.44665694,-0.44665694,0.0,0.0,0.0,0.0
24,-0.45601472,-0.45601472,-0.45601472,-0.45601472,-0.45601472,0.0,0.0,0.0,0.0
25,-0.46520403,-0.46520403,-0.46520403,-0.46520403,-0.46520403,0.0,0.0,0.0,0.0
26,-0.47423825,-0.47423825,-0.47423825,-0.47423825,-0.47423825,0.0,0.0,0.0,0.0
27,-0.48312938,-0.48312938,-0.48312938,-0.48312938,-0.48312938,0.0,0.0,0.0,0.0
28,-0.49188828,-0.49188828,-0.49188828,-0.49188828,-0.49188828,0.0,0.0,0.0,0.0
29,-0.5005248,-0.5005248,-0.5005248,-0.5005248,-0.5005248,0.0,0.0,0.0,0.0
30,-0.5090479,-0.5090479,-0.5090479,-0.5090479,-0.5090479,0.0,0.0,0.0,0.0
31,-0.51746583,-0.51746583,-0.51746583,-0.51746583,-0.51746583,0.0,0.0,0.0,0.0
32,-0.5257861,-0.5257861,-0.52578604,-0.5257861,-0.5257861,0.0,5.9604645e-08,0.0,0.0
33,-0.5340156,-0.5340156,-0.5340156,-0.5340156,-0.5340156,0.0,0.0,0.0,0.0
34,-0.54216087,-0.54216087,-0.54216087,-0.54216087,-0.54216087,0.0,0.0,0.0,0.0
35,-0.55022776,-0.55022776,-0.55022776,-0.55022776,-0.55022776,0.0,0.0,0.0,0.0
36,-0.55822194,-0.55822194,-0.55822194,-0.55822194,-0.55822194,0.0,0.0,0.0,0.0
37,-0.5661485,-0.5661485,-0.5661485,-0.5661485,-0.5661485,0.0,0.0,0.0,0.0
38,-0.57401246,-0.57401246,-0.57401246,-0.57401246,-0.57401246,0.0,0.0,0.0,0.0
39,-0.5818182,-0.5818182,-0.5818182,-0.5818182,-0.5818182,0.0,0.0,0.0,0.0
