frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15871684,-0.15871684,-0.1587168,-0.15871684,-0.15871684,0.0,4.4703484e-08,0.0,0.0
2,-0.3173541,-0.3173541,-0.31735352,-0.3173541,-0.3173541,0.0,5.9604645e-07,0.0,0.0
3,-0.47583097,-0.47583097,-0.4758305,-0.47583097,-0.47583097,0.0,4.7683716e-07,0.0,0.0
4,-0.6340694,-0.6340694,-0.6340691,-0.6340694,-0.6340694,0.0,2.9802322e-07,0.0,0.0
5,-0.791992,-0.791992,-0.79199183,-0.791992,-0.791992,0.0,1.7881393e-07,0.0,0.0
6,-0.9495233,-0.9495233,-0.94952327,-0.9495233,-0.9495233,0.0,5.9604645e-08,0.0,0.0
7,-1.1065899,-1.1065899,-1.10659,-1.1065899,-1.1065899,0.0,1.1920929e-07,0.0,0.0
8,-1.2631208,-1.2631208,-1.2631211,-1.2631208,-1.2631208,0.0,3.5762787e-07,0.0,0.0
9,-1.4190482,-1.4190482,-1.4190485,-1.4190482,-1.4190482,0.0,3.5762787e-07,0.0,0.0
10,-1.5743071,-1.5743071,-1.5743076,-1.5743071,-1.5743071,0.0,4.7683716e-07,0.0,0.0
