frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.1267873,-0.1267873,-0.1267872,-0.1267873,-0.1267873,0.0,1.0430813e-07,0.0,0.0
2,-0.2524197,-0.2524197,-0.2524197,-0.2524197,-0.2524197,0.0,0.0,0.0,0.0
3,-0.37585708,-0.37585708,-0.3758571,-0.37585708,-0.37585708,0.0,2.9802322e-08,0.0,0.0
4,-0.49626023,-0.49626023,-0.49626026,-0.49626023,-0.49626023,0.0,2.9802322e-08,0.0,0.0
5,-0.6130273,-0.6130273,-0.6130273,-0.6130273,-0.6130273,0.0,0.0,0.0,0.0
6,-0.7257876,-0.7257876,-0.7257876,-0.7257876,-0.7257876,0.0,0.0,0.0,0.0
7,-0.83436763,-0.83436763,-0.8343676,-0.83436763,-0.83436763,0.0,5.9604645e-08,0.0,0.0
8,-0.93874484,-0.93874484,-0.93874484,-0.93874484,-0.93874484,0.0,0.0,0.0,0.0
9,-1.0390031,-1.0390031,-1.0390031,-1.0390031,-1.0390031,0.0,0.0,0.0,0.0
10,-1.1352949,-1.1352949,-1.1352949,-1.1352949,-1.1352949,0.0,0.0,0.0,0.0
11,-1.2278123,-1.2278123,-1.2278123,-1.2278123,-1.2278123,0.0,0.0,0.0,0.0
12,-1.3167665,-1.3167665,-1.3167666,-1.3167665,-1.3167665,0.0,1.1920929e-07,0.0,0.0
13,-1.4023745,-1.4023745,-1.4023746,-1.4023745,-1.4023745,0.0,1.1920929e-07,0.0,0.0
14,-1.4848497,-1.4848497,-1.4848497,-1.4848497,-1.4848497,0.0,0.0,0.0,0.0
15,-1.5643969,-1.5643969,-1.5643969,-1.5643969,-1.5643969,0.0,0.0,0.0,0.0
16,-1.6412091,-1.6412091,-1.6412091,-1.6412091,-1.6412091,0.0,0.0,0.0,0.0
17,-1.7172318,-1.7172318,-1.715467,-1.7172318,-1.7172318,0.0,0.0017647743,0.0,0.0
18,-1.7873374,-1.7873374,-1.7873374,-1.7873374,-1.7873374,0.0,0.0,0.0,0.0
19,-1.8572079,-1.8572079,-1.8584174,-1.8572079,-1.8572079,0.0,0.0012094975,0.0,0.0
20,-1.9261413,-1.9261413,-1.9245205,-1.9261413,-1.9261413,0.0,0.0016207695,0.0,0.0
21,-1.9901053,-1.9901053,-1.9903561,-1.9901053,-1.9901053,0.0,0.00025081635,0.0,0.0
22,-2.053911,-2.053911,-2.0538485,-2.053911,-2.053911,0.0,6.246567e-05,0.0,0.0
23,-2.1169095,-2.1169095,-2.1166792,-2.1169095,-2.1169095,0.0,0.00023031235,0.0,0.0
24,-2.1762407,-2.1762407,-2.1762407,-2.1762407,-2.1762407,0.0,0.0,0.0,0.0
25,-2.2352912,-2.2352912,-2.235419,-2.2352912,-2.2352912,0.0,0.00012779236,0.0,0.0
26,-2.2934365,-2.2934365,-2.2935772,-2.2934365,-2.2934365,0.0,0.00014066696,0.0,0.0
27,-2.3484879,-2.3484879,-2.3484879,-2.3484879,-2.3484879,0.0,0.0,0.0,0.0
28,-2.403315,-2.403315,-2.4032428,-2.403315,-2.403315,0.0,7.224083e-05,0.0,0.0
29,-2.4573522,-2.4573522,-2.457277,-2.4573522,-2.4573522,0.0,7.510185e-05,0.0,0.0
30,-2.5101042,-2.5101042,-2.5089862,-2.5101042,-2.5101042,0.0,0.0011179447,0.0,0.0
31,-2.5613902,-2.5613902,-2.5603645,-2.5613902,-2.5613902,0.0,0.0010256767,0.0,0.0
32,-2.6113334,-2.6113334,-2.6109061,-2.6113334,-2.6113334,0.0,0.0004272461,0.0,0.0
33,-2.6601863,-2.6601863,-2.660269,-2.6601863,-2.6601863,0.0,8.273125e-05,0.0,0.0
34,-2.7081482,-2.7081482,-2.7084064,-2.7081482,-2.7081482,0.0,0.00025820732,0.0,0.0
35,-2.7552955,-2.7552955,-2.7554746,-2.7552955,-2.7552955,0.0,0.00017905235,0.0,0.0
36,-2.8016229,-2.8016229,-2.8016596,-2.8016229,-2.8016229,0.0,3.671646e-05,0.0,0.0
37,-2.8471131,-2.8471131,-2.8470685,-2.8471131,-2.8471131,0.0,4.4584274e-05,0.0,0.0
