frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15616319,-0.15616319,-0.15616319,-0.15616319,-0.15616319,0.0,0.0,0.0,0.0
2,-0.23068094,-0.23068094,-0.23068094,-0.23068094,-0.23068094,0.0,0.0,0.0,0.0
3,-0.2834679,-0.2834679,-0.2834679,-0.2834679,-0.2834679,0.0,0.0,0.0,0.0
4,-0.32632905,-0.32632905,-0.32632905,-0.32632905,-0.32632905,0.0,0.0,0.0,0.0
5,-0.3634284,-0.3634284,-0.3634284,-0.3634284,-0.3634284,0.0,0.0,0.0,0.0
6,-0.39674044,-0.39674044,-0.39674044,-0.39674044,-0.39674044,0.0,0.0,0.0,0.0
7,-0.4273714,-0.4273714,-0.4273714,-0.4273714,-0.4273714,0.0,0.0,0.0,0.0
8,-0.4560128,-0.4560128,-0.4560128,-0.4560128,-0.4560128,0.0,0.0,0.0,0.0
9,-0.48324755,-0.48324755,-0.48324752,-0.48324755,-0.48324755,0.0,2.9802322e-08,0.0,0.0
10,-0.5091592,-0.5091592,-0.5091592,-0.5091592,-0.5091592,0.0,0.0,0.0,0.0
11,-0.53408223,-0.53408223,-0.53408223,-0.53408223,-0.53408223,0.0,0.0,0.0,0.0
12,-0.5582597,-0.5582597,-0.5582597,-0.5582597,-0.5582597,0.0,0.0,0.0,0.0
13,-0.5818409,-0.5818409,-0.5818409,-0.5818409,-0.5818409,0.0,0.0,0.0,0.0
14,-0.60494065,-0.60494065,-0.60494065,-0.60494065,-0.60494065,0.0,0.0,0.0,0.0
15,-0.62766045,-0.62766045,-0.62766045,-0.62766045,-0.62766045,0.0,0.0,0.0,0.0
16,-0.65009016,-0.65009016,-0.6500902,-0.65009016,-0.65009016,0.0,5.9604645e-08,0.0,0.0
17,-0.67230886,-0.67230886,-0.67230886,-0.67230886,-0.67230886,0.0,0.0,0.0,0.0
18,-0.694387,-0.694387,-0.694387,-0.694387,-0.694387,0.0,0.0,0.0,0.0
19,-0.71638846,-0.71638846,-0.7163885,-0.71638846,-0.71638846,0.0,5.9604645e-08,0.0,0.0
20,-0.73837185,-0.73837185,-0.73837185,-0.73837185,-0.73837185,0.0,0.0,0.0,0.0
21,-0.760391,-0.760391,-0.760391,-0.760391,-0.760391,0.0,0.0,0.0,0.0
22,-0.7824957,-0.7824957,-0.7824957,-0.7824957,-0.7824957,0.0,0.0,0.0,0.0
23,-0.80473167,-0.80473167,-0.8047317,-0.80473167,-0.80473167,0.0,5.9604645e-08,0.0,0.0
24,-0.82714087,-0.82714087,-0.82714087,-0.82714087,-0.82714087,0.0,0.0,0.0,0.0
25,-0.8497607,-0.8497607,-0.8497607,-0.8497607,-0.8497607,0.0,0.0,0.0,0.0
26,-0.8726245,-0.8726245,-0.8726245,-0.8726245,-0.8726245,0.0,0.0,0.0,0.0
27,-0.89576066,-0.89576066,-0.89576066,-0.89576066,-0.89576066,0.0,0.0,0.0,0.0
28,-0.9191925,-0.9191925,-0.9191925,-0.9191925,-0.9191925,0.0,0.0,0.0,0.0
29,-0.94293815,-0.94293815,-0.94293815,-0.94293815,-0.94293815,0.0,0.0,0.0,0.0
30,-0.9670103,-0.9670103,-0.9670103,-0.9670103,-0.9670103,0.0,0.0,0.0,0.0
31,-0.9914164,-0.9914164,-0.9914164,-0.9914164,-0.9914164,0.0,0.0,0.0,0.0
32,-1.0161588,-1.0161588,-1.0161587,-1.0161588,-1.0161588,0.0,1.1920929e-07,0.0,0.0
33,-1.041235,-1.041235,-1.041235,-1.041235,-1.041235,0.0,0.0,0.0,0.0
34,-1.0666384,-1.0666384,-1.0666385,-1.0666384,-1.0666384,0.0,1.1920929e-07,0.0,0.0
35,-1.0923591,-1.0923591,-1.0923591,-1.0923591,-1.0923591,0.0,0.0,0.0,0.0
36,-1.1183838,-1.1183838,-1.1183838,-1.1183838,-1.1183838,0.0,0.0,0.0,0.0
37,-1.1446978,-1.1446978,-1.1446977,-1.1446978,-1.1446978,0.0,1.1920929e-07,0.0,0.0
38,-1.1712842,-1.1712842,-1.1712842,-1.1712842,-1.1712842,0.0,0.0,0.0,0.0
39,-1.1981258,-1.1981258,-1.1981258,-1.1981258,-1.1981258,0.0,0.0,0.0,0.0
40,-1.225205,-1.225205,-1.225205,-1.225205,-1.225205,0.0,0.0,0.0,0.0
