frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15873004,-0.15872999,-0.03968009,-0.15873004,-0.15872999,5.9604645e-08,0.11904995,0.0,5.9604645e-08
2,-0.31745952,-0.31745952,-0.04960679,-0.31745952,-0.31745952,0.0,0.26785272,0.0,0.0
3,-0.47618517,-0.47618517,-0.051464263,-0.47618517,-0.47618514,0.0,0.4247209,0.0,2.9802322e-08
4,-0.6349059,-0.6349059,-0.053324267,-0.6349059,-0.6349059,0.0,0.5815816,0.0,0.0
5,-0.79362005,-0.79362005,-0.05518237,-0.79362005,-0.79362005,0.0,0.73843765,0.0,0.0
6,-0.952326,-0.952326,-0.057042267,-0.952326,-0.952326,0.0,0.89528376,0.0,0.0
7,-1.1110221,-1.1110221,-0.058905814,-1.1110221,-1.1110221,0.0,1.0521163,0.0,0.0
8,-1.2697006,-1.2697006,-0.060769293,-1.2697006,-1.2697006,0.0,1.2089313,0.0,0.0
9,-1.4283713,-1.4283713,-0.061231054,-1.4283713,-1.4283713,0.0,1.3671403,0.0,0.0
10,-1.5870271,-1.5870271,-0.061577443,-1.5870271,-1.5870271,0.0,1.5254496,0.0,0.0
11,,,-0.061928067,,,,,,
12,,,-0.062452037,,,,,,
13,,,-0.06297507,,,,,,
14,,,-0.06349794,,,,,,
15,,,-0.0640211,,,,,,
16,,,-0.064544834,,,,,,
17,,,-0.064544834,,,,,,
