frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872288,-0.15872288,-0.15872283,-0.15872288,-0.15872288,0.0,4.4703484e-08,0.0,0.0
2,-0.31740254,-0.31740254,-0.3174018,-0.31740254,-0.31740254,0.0,7.4505806e-07,0.0,0.0
3,-0.4759936,-0.4759936,-0.47599322,-0.4759936,-0.4759936,0.0,3.874302e-07,0.0,0.0
4,-0.63445306,-0.63445306,-0.63445103,-0.63445306,-0.63445306,0.0,2.026558e-06,0.0,0.0
5,-0.7927377,-0.7927377,-0.7927345,-0.7927377,-0.7927377,0.0,3.2186508e-06,0.0,0.0
6,-0.9508049,-0.9508049,-0.95079935,-0.9508049,-0.9508049,0.0,5.543232e-06,0.0,0.0
7,-1.1086127,-1.1086127,-1.1086026,-1.1086127,-1.1086127,0.0,1.001358e-05,0.0,0.0
8,-1.2661197,-1.2661197,-1.2661017,-1.2661197,-1.2661197,0.0,1.8000603e-05,0.0,0.0
9,-1.4232858,-1.4232858,-1.4232539,-1.4232858,-1.4232858,0.0,3.194809e-05,0.0,0.0
10,-1.5800718,-1.5800718,-1.580016,-1.5800718,-1.5800718,0.0,5.5789948e-05,0.0,0.0
