frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15867136,-0.15867136,-0.15867135,-0.15867136,-0.15867136,0.0,1.4901161e-08,0.0,0.0
2,-0.31699005,-0.31699005,-0.31698805,-0.31699005,-0.31699005,0.0,1.9967556e-06,0.0,0.0
3,-0.47462034,-0.47462034,-0.47462055,-0.47462034,-0.47462034,0.0,2.0861626e-07,0.0,0.0
4,-0.6312312,-0.6312312,-0.63123167,-0.6312312,-0.6312312,0.0,4.7683716e-07,0.0,0.0
5,-0.786524,-0.786524,-0.78652483,-0.786524,-0.786524,0.0,8.34465e-07,0.0,0.0
6,-0.94022745,-0.94022745,-0.94022876,-0.94022745,-0.94022745,0.0,1.3113022e-06,0.0,0.0
7,-1.0921036,-1.0921036,-1.0921055,-1.0921036,-1.0921036,0.0,1.9073486e-06,0.0,0.0
8,-1.2419496,-1.2419496,-1.2419521,-1.2419496,-1.2419496,0.0,2.503395e-06,0.0,0.0
9,-1.389598,-1.389598,-1.3895979,-1.389598,-1.389598,0.0,1.1920929e-07,0.0,0.0
10,-1.5349162,-1.5349162,-1.5349197,-1.5349162,-1.5349162,0.0,3.5762787e-06,0.0,0.0
