frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872721,-0.15872721,-0.15872772,-0.15872721,-0.15872721,0.0,5.066395e-07,0.0,0.0
2,-0.3174374,-0.3174374,-0.31743357,-0.3174374,-0.3174374,0.0,3.8444996e-06,0.0,0.0
3,-0.4761108,-0.4761108,-0.4760859,-0.4761108,-0.4761108,0.0,2.488494e-05,0.0,0.0
4,-0.63473,-0.63473,-0.63458574,-0.63473,-0.63473,0.0,0.00014424324,0.0,0.0
5,-0.793277,-0.793277,-0.6742521,-0.793277,-0.793277,0.0,0.11902493,0.0,0.0
6,-0.951734,-0.951734,-0.7139103,-0.951734,-0.951734,0.0,0.23782372,0.0,0.0
7,-1.1100832,-1.1100832,-0.75350314,-1.1100832,-1.1100832,0.0,0.35658008,0.0,0.0
8,-1.2683072,-1.2683072,-0.7930255,-1.2683072,-1.2683072,0.0,0.47528172,0.0,0.0
9,-1.4263883,-1.4263883,-0.8031118,-1.4263883,-1.4263883,0.0,0.6232765,0.0,0.0
10,-1.5843092,-1.5843092,-0.8132179,-1.5843092,-1.5843092,0.0,0.77109134,0.0,0.0
11,,,-0.8132179,,,,,,
