frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.1587301,-0.15872967,-0.0024801926,-0.1587301,-0.15872967,4.3213367e-07,0.15624991,0.0,4.3213367e-07
2,-0.31746107,-0.317461,-0.0043403204,-0.317461,-0.31746104,5.9604645e-08,0.31312075,5.9604645e-08,2.9802322e-08
3,-0.47619018,-0.47619015,-0.006200353,-0.47619018,-0.47619012,2.9802322e-08,0.46998984,0.0,5.9604645e-08
4,-0.6349178,-0.63491774,-0.0075954273,-0.6349178,-0.63491786,5.9604645e-08,0.6273224,0.0,5.9604645e-08
5,-0.7936432,-0.7936432,-0.0086419005,-0.7936432,-0.7936432,0.0,0.7850013,0.0,0.0
6,-0.9523661,-0.952366,-0.009688025,-0.952366,-0.952366,1.1920929e-07,0.9426781,1.1920929e-07,1.1920929e-07
7,-1.1110857,-1.1110857,-0.010473,-1.1110857,-1.1110857,0.0,1.1006126,0.0,0.0
8,-1.2697953,-1.2697953,-0.011257452,-1.2697953,-1.2697953,0.0,1.2585379,0.0,0.0
9,-1.428506,-1.428506,-0.011846315,-1.428506,-1.428506,0.0,1.4166597,0.0,0.0
10,-1.5872118,-1.5872118,-0.012434519,-1.5872118,-1.5872118,0.0,1.5747774,0.0,0.0
11,,,-0.012876272,,,,,,
12,,,-0.01331733,,,,,,
13,,,-0.013648708,,,,,,
14,,,-0.013979894,,,,,,
15,,,-0.014310999,,,,,,
16,,,-0.014641483,,,,,,
17,,,-0.014890014,,,,,,
18,,,-0.015138634,,,,,,
19,,,-0.01538633,,,,,,
20,,,-0.015572752,,,,,,
21,,,-0.015759315,,,,,,
22,,,-0.015945705,,,,,,
23,,,-0.016084634,,,,,,
24,,,-0.01619012,,,,,,
25,,,-0.01619012,,,,,,
