frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15873055,-0.15873009,,-0.15873009,-0.15873009,4.61936e-07,,4.61936e-07,4.61936e-07
2,-0.3174612,-0.3174612,,-0.3174612,-0.31746122,0.0,,0.0,2.9802322e-08
3,-0.47619072,-0.47619072,,-0.4761907,-0.47619066,0.0,,2.9802322e-08,5.9604645e-08
4,-0.634919,-0.6349191,,-0.634919,-0.6349191,1.1920929e-07,,0.0,1.1920929e-07
5,-0.7936458,-0.7936458,,-0.79364574,-0.7936458,0.0,,5.9604645e-08,0.0
6,-0.95237046,-0.9523705,,-0.95237046,-0.9523706,5.9604645e-08,,0.0,1.1920929e-07
7,-1.1110928,-1.1110928,,-1.1110928,-1.1110929,0.0,,0.0,1.1920929e-07
8,-1.2698061,-1.2698061,,-1.2698061,-1.2698061,0.0,,0.0,0.0
9,-1.4285214,-1.4285214,,-1.4285214,-1.4285214,0.0,,0.0,0.0
10,-1.587233,-1.587233,,-1.587233,-1.587233,0.0,,0.0,0.0
