frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872982,-0.15872982,-0.039682154,-0.15872985,-0.15872982,0.0,0.11904767,2.9802322e-08,0.0
2,-0.31745857,-0.31745857,-0.0496023,-0.31745857,-0.31745857,0.0,0.26785627,0.0,0.0
3,-0.4761819,-0.4761819,-0.059524626,-0.4761819,-0.4761819,0.0,0.41665727,0.0,0.0
4,-0.6348981,-0.6348981,-0.0694459,-0.6348981,-0.6348981,0.0,0.5654522,0.0,0.0
5,-0.7936049,-0.7936049,-0.07935719,-0.7936049,-0.7936049,0.0,0.7142477,0.0,0.0
6,-0.9522999,-0.9522999,-0.081227586,-0.9522999,-0.9522999,0.0,0.8710723,0.0,0.0
7,-1.1109806,-1.1109806,-0.08308273,-1.1109806,-1.1109806,0.0,1.027898,0.0,0.0
8,-1.2696389,-1.2696389,-0.084946506,-1.2696389,-1.2696389,0.0,1.1846924,0.0,0.0
9,-1.4282833,-1.4282833,-0.08680821,-1.4282833,-1.4282833,0.0,1.3414751,0.0,0.0
10,-1.5869064,-1.5869064,-0.08866941,-1.5869064,-1.5869064,0.0,1.498237,0.0,0.0
11,,,-0.09053144,,,,,,
12,,,-0.09239469,,,,,,
13,,,-0.09239469,,,,,,
