frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15870363,-0.15870363,-0.15870422,-0.15870363,-0.15870363,0.0,5.9604645e-07,0.0,0.0
2,-0.31724805,-0.31724805,-0.3172482,-0.31724805,-0.31724805,0.0,1.4901161e-07,0.0,0.0
3,-0.47547567,-0.47547567,-0.47547668,-0.47547567,-0.47547567,0.0,1.013279e-06,0.0,0.0
4,-0.6332336,-0.6332336,-0.63323545,-0.6332336,-0.6332336,0.0,1.847744e-06,0.0,0.0
5,-0.7903736,-0.7903736,-0.7903762,-0.7903736,-0.7903736,0.0,2.5629997e-06,0.0,0.0
6,-0.9467541,-0.9467541,-0.94675726,-0.9467541,-0.9467541,0.0,3.1590462e-06,0.0,0.0
7,-1.1022415,-1.1022415,-1.1022452,-1.1022415,-1.1022415,0.0,3.695488e-06,0.0,0.0
8,-1.2567112,-1.2567112,-1.2567153,-1.2567112,-1.2567112,0.0,4.053116e-06,0.0,0.0
9,-1.4100488,-1.4100488,-1.410053,-1.4100488,-1.4100488,0.0,4.172325e-06,0.0,0.0
10,-1.5621499,-1.5621499,-1.5621542,-1.5621499,-1.5621499,0.0,4.2915344e-06,0.0,0.0
