frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872839,-0.15872839,-0.15872724,-0.15872839,-0.15872839,0.0,1.1473894e-06,0.0,0.0
2,-0.3174468,-0.31744683,-0.3174758,-0.31744683,-0.3174468,2.9802322e-08,2.899766e-05,2.9802322e-08,0.0
3,-0.47614238,-0.47614238,-0.3570693,-0.47614238,-0.47614238,0.0,0.11907306,0.0,0.0
4,-0.63480467,-0.63480467,-0.39674094,-0.63480467,-0.63480467,0.0,0.23806372,0.0,0.0
5,-0.7934226,-0.7934226,-0.4365621,-0.7934226,-0.7934226,0.0,0.3568605,0.0,0.0
6,-0.9519851,-0.9519851,-0.4365621,-0.9519851,-0.9519851,0.0,0.51542306,0.0,0.0
7,-1.1104814,-1.1104814,,-1.1104814,-1.1104814,0.0,,0.0,0.0
8,-1.2689003,-1.2689003,,-1.2689003,-1.2689003,0.0,,0.0,0.0
9,-1.4272311,-1.4272311,,-1.4272311,-1.4272311,0.0,,0.0,0.0
10,-1.5854559,-1.5854559,,-1.5854559,-1.5854559,0.0,,0.0,0.0
