frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15873012,-0.15873013,-0.009920793,-0.15873031,-0.15873015,1.4901161e-08,0.14880933,1.937151e-07,2.9802322e-08
2,-0.31746078,-0.31746078,-0.017361568,-0.31746078,-0.31746078,0.0,0.3000992,0.0,0.0
3,-0.47618932,-0.47618932,-0.018755691,-0.47618926,-0.47618926,0.0,0.4574336,5.9604645e-08,5.9604645e-08
4,-0.63491565,-0.6349157,-0.019802777,-0.6349157,-0.63491565,5.9604645e-08,0.6151129,5.9604645e-08,0.0
5,-0.7936391,-0.7936391,-0.020849315,-0.7936392,-0.7936391,0.0,0.77278984,5.9604645e-08,0.0
6,-0.952359,-0.952359,-0.021894509,-0.95235896,-0.9523591,0.0,0.9304645,5.9604645e-08,5.9604645e-08
7,-1.1110746,-1.1110744,-0.0226805,-1.1110744,-1.1110744,1.1920929e-07,1.088394,1.1920929e-07,1.1920929e-07
8,-1.2697787,-1.2697787,-0.023463776,-1.2697787,-1.2697787,0.0,1.246315,0.0,0.0
9,-1.4284824,-1.4284824,-0.024053618,-1.4284824,-1.4284824,0.0,1.4044288,0.0,0.0
10,-1.5871795,-1.5871795,-0.024200678,-1.5871795,-1.5871795,0.0,1.5629789,0.0,0.0
11,,,-0.024347693,,,,,,
12,,,-0.024494322,,,,,,
13,,,-0.02464198,,,,,,
14,,,-0.024789264,,,,,,
15,,,-0.024936335,,,,,,
16,,,-0.025083398,,,,,,
17,,,-0.02523002,,,,,,
18,,,-0.025377076,,,,,,
19,,,-0.025524337,,,,,,
20,,,-0.02567162,,,,,,
21,,,-0.025891945,,,,,,
22,,,-0.026223203,,,,,,
23,,,-0.026347559,,,,,,
24,,,-0.026394129,,,,,,
25,,,-0.026464047,,,,,,
26,,,-0.026568519,,,,,,
27,,,-0.026568519,,,,,,
