frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872526,-0.15872526,-0.15872526,-0.15872526,-0.15872526,0.0,0.0,0.0,0.0
2,-0.31742167,-0.31742167,-0.3174204,-0.31742167,-0.31742167,0.0,1.2814999e-06,0.0,0.0
3,-0.47605786,-0.47605786,-0.4760552,-0.47605786,-0.47605786,0.0,2.6524067e-06,0.0,0.0
4,-0.6346048,-0.6346048,-0.6345981,-0.6346048,-0.6346048,0.0,6.735325e-06,0.0,0.0
5,-0.7930332,-0.7930332,-0.79301465,-0.7930332,-0.7930332,0.0,1.8537045e-05,0.0,0.0
6,-0.9513137,-0.9513137,-0.9512635,-0.9513137,-0.9513137,0.0,5.018711e-05,0.0,0.0
7,-1.1094174,-1.1094174,-1.1092832,-1.1094174,-1.1094174,0.0,0.00013422966,0.0,0.0
8,-1.2673161,-1.2673161,-1.2670527,-1.2673161,-1.2673161,0.0,0.00026345253,0.0,0.0
9,-1.4249815,-1.4249815,-1.3069456,-1.4249815,-1.4249815,0.0,0.11803591,0.0,0.0
10,-1.582386,-1.582386,-1.3460537,-1.582386,-1.582386,0.0,0.2363323,0.0,0.0
11,,,-1.3858242,,,,,,
12,,,-1.4248123,,,,,,
13,,,-1.434912,,,,,,
14,,,-1.4449582,,,,,,
15,,,-1.4449582,,,,,,
