frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.1586539,-0.1586539,-0.15865381,-0.1586539,-0.1586539,0.0,8.940697e-08,0.0,0.0
2,-0.31685087,-0.31685087,-0.31685403,-0.31685087,-0.31685087,0.0,3.1590462e-06,0.0,0.0
3,-0.47416076,-0.47416076,-0.47416094,-0.47416076,-0.47416076,0.0,1.7881393e-07,0.0,0.0
4,-0.6301632,-0.6301632,-0.6301636,-0.6301632,-0.6301632,0.0,4.172325e-07,0.0,0.0
5,-0.78448933,-0.78448933,-0.78449005,-0.78448933,-0.78448933,0.0,7.1525574e-07,0.0,0.0
6,-0.93681395,-0.93681395,-0.936815,-0.93681395,-0.93681395,0.0,1.0728836e-06,0.0,0.0
7,-1.0868633,-1.0868633,-1.0868647,-1.0868633,-1.0868633,0.0,1.4305115e-06,0.0,0.0
8,-1.2344155,-1.2344155,-1.2344173,-1.2344155,-1.2344155,0.0,1.7881393e-06,0.0,0.0
9,-1.3793002,-1.3793002,-1.3793024,-1.3793002,-1.3793002,0.0,2.1457672e-06,0.0,0.0
10,-1.5213939,-1.5213939,-1.5213964,-1.5213939,-1.5213939,0.0,2.503395e-06,0.0,0.0
