frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872753,-0.15872753,-0.15872836,-0.15872753,-0.15872753,0.0,8.34465e-07,0.0,0.0
2,-0.3174399,-0.3174399,-0.31743369,-0.3174399,-0.3174399,0.0,6.2286854e-06,0.0,0.0
3,-0.47611913,-0.47611913,-0.47606933,-0.47611913,-0.47611913,0.0,4.979968e-05,0.0,0.0
4,-0.6347497,-0.6347497,-0.6348875,-0.6347497,-0.6347497,0.0,0.00013780594,0.0,0.0
5,-0.7933155,-0.7933155,-0.6745001,-0.7933155,-0.7933155,0.0,0.11881536,0.0,0.0
6,-0.9518003,-0.9518003,-0.71386176,-0.9518003,-0.9518003,0.0,0.23793852,0.0,0.0
7,-1.1101884,-1.1101884,-0.7238921,-1.1101884,-1.1101884,0.0,0.38629627,0.0,0.0
8,-1.2684636,-1.2684636,-0.73396385,-1.2684636,-1.2684636,0.0,0.53449976,0.0,0.0
9,-1.4266105,-1.4266105,-0.73396385,-1.4266105,-1.4266105,0.0,0.6926466,0.0,0.0
10,-1.5846134,-1.5846134,,-1.5846134,-1.5846134,0.0,,0.0,0.0
