frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.09991341,-0.09991341,-0.09991341,-0.09991341,-0.09991341,0.0,0.0,0.0,0.0
2,-0.17921759,-0.17921759,-0.17921759,-0.17921759,-0.17921759,0.0,0.0,0.0,0.0
3,-0.24157533,-0.24157533,-0.24157533,-0.24157533,-0.24157533,0.0,0.0,0.0,0.0
4,-0.29293257,-0.29293257,-0.29293257,-0.29293257,-0.29293257,0.0,0.0,0.0,0.0
5,-0.33685574,-0.33685574,-0.33685574,-0.33685574,-0.33685574,0.0,0.0,0.0,0.0
6,-0.3754483,-0.3754483,-0.3754483,-0.3754483,-0.3754483,0.0,0.0,0.0,0.0
7,-0.410029,-0.410029,-0.410029,-0.410029,-0.410029,0.0,0.0,0.0,0.0
8,-0.4414787,-0.4414787,-0.4414787,-0.4414787,-0.4414787,0.0,0.0,0.0,0.0
9,-0.47041214,-0.47041214,-0.47041214,-0.47041214,-0.47041214,0.0,0.0,0.0,0.0
10,-0.49728018,-0.49728018,-0.49728018,-0.49728018,-0.49728018,0.0,0.0,0.0,0.0
11,-0.52242047,-0.52242047,-0.52242047,-0.52242047,-0.52242047,0.0,0.0,0.0,0.0
12,-0.5460934,-0.5460934,-0.5460934,-0.5460934,-0.5460934,0.0,0.0,0.0,0.0
13,-0.56850433,-0.56850433,-0.56850433,-0.56850433,-0.56850433,0.0,0.0,0.0,0.0
14,-0.58981794,-0.58981794,-0.58981794,-0.58981794,-0.58981794,0.0,0.0,0.0,0.0
15,-0.61021745,-0.61021745,-0.61021745,-0.61021745,-0.61021745,0.0,0.0,0.0,0.0
16,-0.6297101,-0.6297101,-0.62971,-0.6297101,-0.6297101,0.0,5.9604645e-08,0.0,0.0
17,-0.6484375,-0.6484375,-0.64843744,-0.6484375,-0.6484375,0.0,5.9604645e-08,0.0,0.0
18,-0.6664883,-0.6664883,-0.6664883,-0.6664883,-0.6664883,0.0,0.0,0.0,0.0
19,-0.6839268,-0.6839268,-0.6839268,-0.6839268,-0.6839268,0.0,0.0,0.0,0.0
20,-0.7008096,-0.7008096,-0.7008096,-0.7008096,-0.7008096,0.0,0.0,0.0,0.0
21,-0.71718603,-0.71718603,-0.71718603,-0.71718603,-0.71718603,0.0,0.0,0.0,0.0
22,-0.73309946,-0.73309946,-0.73309946,-0.73309946,-0.73309946,0.0,0.0,0.0,0.0
23,-0.748588,-0.748588,-0.748588,-0.748588,-0.748588,0.0,0.0,0.0,0.0
24,-0.7636852,-0.7636852,-0.7636852,-0.7636852,-0.7636852,0.0,0.0,0.0,0.0
25,-0.77842104,-0.77842104,-0.77842104,-0.77842104,-0.77842104,0.0,0.0,0.0,0.0
26,-0.7928221,-0.7928221,-0.7928221,-0.7928221,-0.7928221,0.0,0.0,0.0,0.0
27,-0.8069125,-0.8069125,-0.8069125,-0.8069125,-0.8069125,0.0,0.0,0.0,0.0
28,-0.82071364,-0.82071364,-0.82071364,-0.82071364,-0.82071364,0.0,0.0,0.0,0.0
29,-0.8342451,-0.8342451,-0.8342451,-0.8342451,-0.8342451,0.0,0.0,0.0,0.0
30,-0.8475245,-0.8475245,-0.8475245,-0.8475245,-0.8475245,0.0,0.0,0.0,0.0
31,-0.8605681,-0.8605681,-0.8605681,-0.8605681,-0.8605681,0.0,0.0,0.0,0.0
32,-0.8733905,-0.8733905,-0.8733905,-0.8733905,-0.8733905,0.0,0.0,0.0,0.0
33,-0.8860053,-0.8860053,-0.8860053,-0.8860053,-0.8860053,0.0,0.0,0.0,0.0
34,-0.89842486,-0.89842486,-0.89842486,-0.89842486,-0.89842486,0.0,0.0,0.0,0.0
35,-0.91066056,-0.91066056,-0.91066056,-0.91066056,-0.91066056,0.0,0.0,0.0,0.0
36,-0.92272305,-0.92272305,-0.92272305,-0.92272305,-0.92272305,0.0,0.0,0.0,0.0
37,-0.93462205,-0.93462205,-0.93462205,-0.93462205,-0.93462205,0.0,0.0,0.0,0.0
38,-0.94636667,-0.94636667,-0.94636667,-0.94636667,-0.94636667,0.0,0.0,0.0,0.0
39,-0.9579653,-0.9579653,-0.9579653,-0.9579653,-0.9579653,0.0,0.0,0.0,0.0
40,-0.9694259,-0.9694259,-0.9694259,-0.9694259,-0.9694259,0.0,0.0,0.0,0.0
41,-0.98075575,-0.98075575,-0.98075575,-0.98075575,-0.98075575,0.0,0.0,0.0,0.0
42,-0.9919618,-0.9919618,-0.9919618,-0.9919618,-0.9919618,0.0,0.0,0.0,0.0
43,-1.0030503,-1.0030503,-1.0030503,-1.0030503,-1.0030503,0.0,0.0,0.0,0.0
44,-1.0140277,-1.0140277,-1.0140277,-1.0140277,-1.0140277,0.0,0.0,0.0,0.0
45,-1.0248994,-1.0248994,-1.0248994,-1.0248994,-1.0248994,0.0,0.0,0.0,0.0
46,-1.0356708,-1.0356708,-1.0356708,-1.0356708,-1.0356708,0.0,0.0,0.0,0.0
47,-1.046347,-1.046347,-1.046347,-1.046347,-1.046347,0.0,0.0,0.0,0.0
48,-1.0569328,-1.0569328,-1.0569328,-1.0569328,-1.0569328,0.0,0.0,0.0,0.0
49,-1.0674329,-1.0674329,-1.0674329,-1.0674329,-1.0674329,0.0,0.0,0.0,0.0
50,-1.0778513,-1.0778513,-1.0778513,-1.0778513,-1.0778513,0.0,0.0,0.0,0.0
51,-1.0881922,-1.0881922,-1.0881922,-1.0881922,-1.0881922,0.0,0.0,0.0,0.0
52,-1.0984595,-1.0984595,-1.0984595,-1.0984595,-1.0984595,0.0,0.0,0.0,0.0
53,-1.108657,-1.108657,-1.108657,-1.108657,-1.108657,0.0,0.0,0.0,0.0
54,-1.118788,-1.118788,-1.118788,-1.118788,-1.118788,0.0,0.0,0.0,0.0
55,-1.128856,-1.128856,-1.128856,-1.128856,-1.128856,0.0,0.0,0.0,0.0
56,-1.138864,-1.138864,-1.138864,-1.138864,-1.138864,0.0,0.0,0.0,0.0
57,-1.1488154,-1.1488154,-1.1488154,-1.1488154,-1.1488154,0.0,0.0,0.0,0.0
58,-1.1587127,-1.1587127,-1.1587127,-1.1587127,-1.1587127,0.0,0.0,0.0,0.0
59,-1.1685591,-1.1685591,-1.1685591,-1.1685591,-1.1685591,0.0,0.0,0.0,0.0
60,-1.1783571,-1.1783571,-1.1783571,-1.1783571,-1.1783571,0.0,0.0,0.0,0.0
