frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.046991076,-0.046991076,-0.046991076,-0.046991076,-0.046991076,0.0,0.0,0.0,0.0
2,-0.09078599,-0.09078599,-0.09078599,-0.09078599,-0.09078599,0.0,0.0,0.0,0.0
3,-0.13005285,-0.13005285,-0.13005285,-0.13005285,-0.13005285,0.0,0.0,0.0,0.0
4,-0.16494557,-0.16494557,-0.16494557,-0.16494557,-0.16494557,0.0,0.0,0.0,0.0
5,-0.19611868,-0.19611868,-0.19611868,-0.19611868,-0.19611868,0.0,0.0,0.0,0.0
6,-0.22424176,-0.22424176,-0.22424176,-0.22424176,-0.22424176,0.0,0.0,0.0,0.0
7,-0.24986994,-0.24986994,-0.24986994,-0.24986994,-0.24986994,0.0,0.0,0.0,0.0
8,-0.2734384,-0.2734384,-0.2734384,-0.2734384,-0.2734384,0.0,0.0,0.0,0.0
9,-0.29528302,-0.29528302,-0.29528302,-0.29528302,-0.29528302,0.0,0.0,0.0,0.0
10,-0.31566757,-0.31566757,-0.31566757,-0.31566757,-0.31566757,0.0,0.0,0.0,0.0
11,-0.3347997,-0.3347997,-0.3347997,-0.3347997,-0.3347997,0.0,0.0,0.0,0.0
12,-0.35284588,-0.35284588,-0.35284588,-0.35284588,-0.35284588,0.0,0.0,0.0,0.0
13,-0.3699413,-0.3699413,-0.3699413,-0.3699413,-0.3699413,0.0,0.0,0.0,0.0
14,-0.38619724,-0.38619724,-0.38619724,-0.38619724,-0.38619724,0.0,0.0,0.0,0.0
15,-0.40170634,-0.40170634,-0.40170634,-0.40170634,-0.40170634,0.0,0.0,0.0,0.0
16,-0.41654655,-0.41654655,-0.41654655,-0.41654655,-0.41654655,0.0,0.0,0.0,0.0
17,-0.43080804,-0.43080804,-0.430808,-0.43080804,-0.43080804,0.0,2.9802322e-08,0.0,0.0
18,-0.44449702,-0.44449702,-0.44449702,-0.44449702,-0.44449702,0.0,0.0,0.0,0.0
19,-0.45768717,-0.45768717,-0.45768717,-0.45768717,-0.45768717,0.0,0.0,0.0,0.0
20,-0.47042495,-0.47042495,-0.47042495,-0.47042495,-0.47042495,0.0,0.0,0.0,0.0
21,-0.48274672,-0.48274672,-0.48274672,-0.48274672,-0.48274672,0.0,0.0,0.0,0.0
22,-0.49468496,-0.49468496,-0.49468496,-0.49468496,-0.49468496,0.0,0.0,0.0,0.0
23,-0.5062687,-0.5062687,-0.5062687,-0.5062687,-0.5062687,0.0,0.0,0.0,0.0
24,-0.51752365,-0.51752365,-0.51752365,-0.51752365,-0.51752365,0.0,0.0,0.0,0.0
25,-0.5284729,-0.5284729,-0.5284729,-0.5284729,-0.5284729,0.0,0.0,0.0,0.0
26,-0.53913724,-0.53913724,-0.53913724,-0.53913724,-0.53913724,0.0,0.0,0.0,0.0
27,-0.5495352,-0.5495352,-0.54953516,-0.5495352,-0.5495352,0.0,5.9604645e-08,0.0,0.0
28,-0.5596837,-0.5596837,-0.5596837,-0.5596837,-0.5596837,0.0,0.0,0.0,0.0
29,-0.56959796,-0.56959796,-0.56959796,-0.56959796,-0.56959796,0.0,0.0,0.0,0.0
30,-0.57929206,-0.57929206,-0.57929206,-0.57929206,-0.57929206,0.0,0.0,0.0,0.0
31,-0.58877856,-0.58877856,-0.58877856,-0.58877856,-0.58877856,0.0,0.0,0.0,0.0
32,-0.5980692,-0.5980692,-0.5980692,-0.5980692,-0.5980692,0.0,0.0,0.0,0.0
33,-0.6071746,-0.6071746,-0.6071746,-0.6071746,-0.6071746,0.0,0.0,0.0,0.0
34,-0.61610454,-0.61610454,-0.61610454,-0.61610454,-0.61610454,0.0,0.0,0.0,0.0
35,-0.62486815,-0.62486815,-0.62486815,-0.62486815,-0.62486815,0.0,0.0,0.0,0.0
36,-0.6334739,-0.6334739,-0.6334739,-0.6334739,-0.6334739,0.0,0.0,0.0,0.0
37,-0.6419293,-0.6419293,-0.6419293,-0.6419293,-0.6419293,0.0,0.0,0.0,0.0
38,-0.6502418,-0.6502418,-0.6502418,-0.6502418,-0.6502418,0.0,0.0,0.0,0.0
39,-0.65841794,-0.65841794,-0.6584179,-0.65841794,-0.65841794,0.0,5.9604645e-08,0.0,0.0
40,-0.666464,-0.666464,-0.666464,-0.666464,-0.666464,0.0,0.0,0.0,0.0
41,-0.6743857,-0.6743857,-0.6743857,-0.6743857,-0.6743857,0.0,0.0,0.0,0.0
42,-0.6821887,-0.6821887,-0.6821887,-0.6821887,-0.6821887,0.0,0.0,0.0,0.0
43,-0.68987787,-0.68987787,-0.68987787,-0.68987787,-0.68987787,0.0,0.0,0.0,0.0
44,-0.6974581,-0.6974581,-0.6974581,-0.6974581,-0.6974581,0.0,0.0,0.0,0.0
45,-0.7049338,-0.7049338,-0.7049338,-0.7049338,-0.7049338,0.0,0.0,0.0,0.0
46,-0.71230924,-0.71230924,-0.71230924,-0.71230924,-0.71230924,0.0,0.0,0.0,0.0
47,-0.7195884,-0.7195884,-0.7195884,-0.7195884,-0.7195884,0.0,0.0,0.0,0.0
48,-0.72677493,-0.72677493,-0.72677493,-0.72677493,-0.72677493,0.0,0.0,0.0,0.0
49,-0.7338725,-0.7338725,-0.7338725,-0.7338725,-0.7338725,0.0,0.0,0.0,0.0
50,-0.74088424,-0.74088424,-0.74088424,-0.74088424,-0.74088424,0.0,0.0,0.0,0.0
51,-0.74781346,-0.74781346,-0.74781346,-0.74781346,-0.74781346,0.0,0.0,0.0,0.0
52,-0.7546631,-0.7546631,-0.7546631,-0.7546631,-0.7546631,0.0,0.0,0.0,0.0
53,-0.761436,-0.761436,-0.761436,-0.761436,-0.761436,0.0,0.0,0.0,0.0
54,-0.76813483,-0.76813483,-0.76813483,-0.76813483,-0.76813483,0.0,0.0,0.0,0.0
55,-0.77476215,-0.77476215,-0.77476215,-0.77476215,-0.77476215,0.0,0.0,0.0,0.0
56,-0.7813204,-0.7813204,-0.7813204,-0.7813204,-0.7813204,0.0,0.0,0.0,0.0
57,-0.7878119,-0.7878119,-0.7878119,-0.7878119,-0.7878119,0.0,0.0,0.0,0.0
58,-0.7942388,-0.7942388,-0.7942388,-0.7942388,-0.7942388,0.0,0.0,0.0,0.0
59,-0.8006032,-0.8006032,-0.8006032,-0.8006032,-0.8006032,0.0,0.0,0.0,0.0
60,-0.8069072,-0.8069072,-0.8069072,-0.8069072,-0.8069072,0.0,0.0,0.0,0.0
61,-0.8131526,-0.8131526,-0.8131526,-0.8131526,-0.8131526,0.0,0.0,0.0,0.0
62,-0.81934124,-0.81934124,-0.81934124,-0.81934124,-0.81934124,0.0,0.0,0.0,0.0
63,-0.825475,-0.825475,-0.825475,-0.825475,-0.825475,0.0,0.0,0.0,0.0
64,-0.8315553,-0.8315553,-0.8315553,-0.8315553,-0.8315553,0.0,0.0,0.0,0.0
65,-0.83758396,-0.83758396,-0.83758396,-0.83758396,-0.83758396,0.0,0.0,0.0,0.0
66,-0.8435624,-0.8435624,-0.8435624,-0.8435624,-0.8435624,0.0,0.0,0.0,0.0
67,-0.8494922,-0.8494922,-0.8494922,-0.8494922,-0.8494922,0.0,0.0,0.0,0.0
68,-0.85537463,-0.85537463,-0.85537463,-0.85537463,-0.85537463,0.0,0.0,0.0,0.0
69,-0.8612112,-0.8612112,-0.8612112,-0.8612112,-0.8612112,0.0,0.0,0.0,0.0
70,-0.8670031,-0.8670031,-0.8670031,-0.8670031,-0.8670031,0.0,0.0,0.0,0.0
71,-0.8727516,-0.8727516,-0.8727516,-0.8727516,-0.8727516,0.0,0.0,0.0,0.0
72,-0.8784579,-0.8784579,-0.8784579,-0.8784579,-0.8784579,0.0,0.0,0.0,0.0
73,-0.88412327,-0.88412327,-0.88412327,-0.88412327,-0.88412327,0.0,0.0,0.0,0.0
74,-0.8897487,-0.8897487,-0.8897487,-0.8897487,-0.8897487,0.0,0.0,0.0,0.0
75,-0.8953353,-0.8953353,-0.8953353,-0.8953353,-0.8953353,0.0,0.0,0.0,0.0
76,-0.90088415,-0.90088415,-0.9008841,-0.90088415,-0.90088415,0.0,5.9604645e-08,0.0,0.0
77,-0.90639615,-0.90639615,-0.90639615,-0.90639615,-0.90639615,0.0,0.0,0.0,0.0
78,-0.91187245,-0.91187245,-0.91187245,-0.91187245,-0.91187245,0.0,0.0,0.0,0.0
79,-0.9173138,-0.9173138,-0.9173138,-0.9173138,-0.9173138,0.0,0.0,0.0,0.0
80,-0.9227212,-0.9227212,-0.9227212,-0.9227212,-0.9227212,0.0,0.0,0.0,0.0
