frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872617,-0.15872617,-0.15872626,-0.15872617,-0.15872617,0.0,8.940697e-08,0.0,0.0
2,-0.317429,-0.317429,-0.31742734,-0.317429,-0.317429,0.0,1.66893e-06,0.0,0.0
3,-0.4760825,-0.4760825,-0.47607726,-0.4760825,-0.4760825,0.0,5.2452087e-06,0.0,0.0
4,-0.6346631,-0.6346631,-0.63464385,-0.6346631,-0.6346631,0.0,1.92523e-05,0.0,0.0
5,-0.79314667,-0.79314667,-0.793078,-0.79314667,-0.79314667,0.0,6.866455e-05,0.0,0.0
6,-0.95150924,-0.95150924,-0.9512662,-0.95150924,-0.95150924,0.0,0.00024300814,0.0,0.0
7,-1.1097271,-1.1097271,-1.0303615,-1.1097271,-1.1097271,0.0,0.07936561,0.0,0.0
8,-1.2677768,-1.2677768,-1.0699663,-1.2677768,-1.2677768,0.0,0.19781053,0.0,0.0
9,-1.4256353,-1.4256353,-1.1099187,-1.4256353,-1.4256353,0.0,0.31571662,0.0,0.0
10,-1.5832795,-1.5832795,-1.149073,-1.5832795,-1.5832795,0.0,0.4342065,0.0,0.0
11,,,-1.149073,,,,,,
