frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.10666615,-0.10666615,-0.10666615,-0.10666615,-0.10666615,0.0,0.0,0.0,0.0
2,-0.18132524,-0.18132524,-0.18132524,-0.18132524,-0.18132524,0.0,0.0,0.0,0.0
3,-0.23682603,-0.23682603,-0.23682603,-0.23682603,-0.23682603,0.0,0.0,0.0,0.0
4,-0.28149077,-0.28149077,-0.28149077,-0.28149077,-0.28149077,0.0,0.0,0.0,0.0
5,-0.31928915,-0.31928915,-0.31928915,-0.31928915,-0.31928915,0.0,0.0,0.0,0.0
6,-0.35235906,-0.35235906,-0.35235906,-0.35235906,-0.35235906,0.0,0.0,0.0,0.0
7,-0.38197544,-0.38197544,-0.38197544,-0.38197544,-0.38197544,0.0,0.0,0.0,0.0
8,-0.40895554,-0.40895554,-0.40895554,-0.40895554,-0.40895554,0.0,0.0,0.0,0.0
9,-0.43385875,-0.43385875,-0.43385875,-0.43385875,-0.43385875,0.0,0.0,0.0,0.0
10,-0.4570819,-0.4570819,-0.4570819,-0.4570819,-0.4570819,0.0,0.0,0.0,0.0
11,-0.47891796,-0.47891796,-0.47891796,-0.47891796,-0.47891796,0.0,0.0,0.0,0.0
12,-0.49958944,-0.49958944,-0.49958944,-0.49958944,-0.49958944,0.0,0.0,0.0,0.0
13,-0.519316,-0.519316,-0.5193161,-0.519316,-0.519316,0.0,5.9604645e-08,0.0,0.0
14,-0.53813624,-0.53813624,-0.53813624,-0.53813624,-0.53813624,0.0,0.0,0.0,0.0
15,-0.55620956,-0.55620956,-0.55620956,-0.55620956,-0.55620956,0.0,0.0,0.0,0.0
16,-0.57363683,-0.57363683,-0.57363683,-0.57363683,-0.57363683,0.0,0.0,0.0,0.0
17,-0.5904918,-0.5904918,-0.5904918,-0.5904918,-0.5904918,0.0,0.0,0.0,0.0
18,-0.6068373,-0.6068373,-0.6068373,-0.6068373,-0.6068373,0.0,0.0,0.0,0.0
19,-0.62272763,-0.62272763,-0.62272763,-0.62272763,-0.62272763,0.0,0.0,0.0,0.0
20,-0.6382095,-0.6382095,-0.6382095,-0.6382095,-0.6382095,0.0,0.0,0.0,0.0
21,-0.6533234,-0.6533234,-0.6533234,-0.6533234,-0.6533234,0.0,0.0,0.0,0.0
22,-0.66810465,-0.66810465,-0.66810465,-0.66810465,-0.66810465,0.0,0.0,0.0,0.0
23,-0.6825843,-0.6825843,-0.6825843,-0.6825843,-0.6825843,0.0,0.0,0.0,0.0
24,-0.69678986,-0.69678986,-0.69678986,-0.69678986,-0.69678986,0.0,0.0,0.0,0.0
25,-0.7107458,-0.7107458,-0.7107458,-0.7107458,-0.7107458,0.0,0.0,0.0,0.0
26,-0.7244741,-0.7244741,-0.724474,-0.7244741,-0.7244741,0.0,5.9604645e-08,0.0,0.0
27,-0.7379943,-0.7379943,-0.7379943,-0.7379943,-0.7379943,0.0,0.0,0.0,0.0
28,-0.7513244,-0.7513244,-0.75132436,-0.7513244,-0.7513244,0.0,5.9604645e-08,0.0,0.0
29,-0.7644805,-0.7644805,-0.7644805,-0.7644805,-0.7644805,0.0,0.0,0.0,0.0
30,-0.77747726,-0.77747726,-0.77747726,-0.77747726,-0.77747726,0.0,0.0,0.0,0.0
31,-0.79032826,-0.79032826,-0.79032826,-0.79032826,-0.79032826,0.0,0.0,0.0,0.0
32,-0.8030458,-0.8030458,-0.8030458,-0.8030458,-0.8030458,0.0,0.0,0.0,0.0
33,-0.81564134,-0.81564134,-0.8156413,-0.81564134,-0.81564134,0.0,5.9604645e-08,0.0,0.0
34,-0.8281253,-0.8281253,-0.8281253,-0.8281253,-0.8281253,0.0,0.0,0.0,0.0
35,-0.8405075,-0.8405075,-0.8405075,-0.8405075,-0.8405075,0.0,0.0,0.0,0.0
36,-0.852797,-0.852797,-0.85279703,-0.852797,-0.852797,0.0,5.9604645e-08,0.0,0.0
37,-0.8650022,-0.8650022,-0.8650022,-0.8650022,-0.8650022,0.0,0.0,0.0,0.0
38,-0.8771311,-0.8771311,-0.87713104,-0.8771311,-0.8771311,0.0,5.9604645e-08,0.0,0.0
39,-0.8891909,-0.8891909,-0.8891909,-0.8891909,-0.8891909,0.0,0.0,0.0,0.0
40,-0.9011887,-0.9011887,-0.9011887,-0.9011887,-0.9011887,0.0,0.0,0.0,0.0
41,-0.9131309,-0.9131309,-0.9131309,-0.9131309,-0.9131309,0.0,0.0,0.0,0.0
42,-0.92502356,-0.92502356,-0.92502356,-0.92502356,-0.92502356,0.0,0.0,0.0,0.0
43,-0.9368726,-0.9368726,-0.9368726,-0.9368726,-0.9368726,0.0,0.0,0.0,0.0
44,-0.94868344,-0.94868344,-0.94868344,-0.94868344,-0.94868344,0.0,0.0,0.0,0.0
45,-0.9604612,-0.9604612,-0.9604612,-0.9604612,-0.9604612,0.0,0.0,0.0,0.0
46,-0.9722108,-0.9722108,-0.9722108,-0.9722108,-0.9722108,0.0,0.0,0.0,0.0
47,-0.9839369,-0.9839369,-0.9839369,-0.9839369,-0.9839369,0.0,0.0,0.0,0.0
48,-0.9956438,-0.9956438,-0.9956438,-0.9956438,-0.9956438,0.0,0.0,0.0,0.0
49,-1.0073358,-1.0073358,-1.0073358,-1.0073358,-1.0073358,0.0,0.0,0.0,0.0
50,-1.0190167,-1.0190167,-1.0190167,-1.0190167,-1.0190167,0.0,0.0,0.0,0.0
51,-1.0306906,-1.0306906,-1.0306906,-1.0306906,-1.0306906,0.0,0.0,0.0,0.0
52,-1.0423608,-1.0423608,-1.0423608,-1.0423608,-1.0423608,0.0,0.0,0.0,0.0
53,-1.0540308,-1.0540308,-1.0540308,-1.0540308,-1.0540308,0.0,0.0,0.0,0.0
54,-1.0657037,-1.0657037,-1.0657037,-1.0657037,-1.0657037,0.0,0.0,0.0,0.0
55,-1.077383,-1.077383,-1.077383,-1.077383,-1.077383,0.0,0.0,0.0,0.0
