frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872979,-0.15872979,-0.039682303,-0.15872979,-0.15872979,0.0,0.11904749,0.0,0.0
2,-0.31745836,-0.31745836,-0.07935768,-0.31745836,-0.31745836,0.0,0.23810068,0.0,0.0
3,-0.47618127,-0.47618127,-0.08681453,-0.47618127,-0.47618127,0.0,0.38936675,0.0,0.0
4,-0.63489664,-0.63489664,-0.09239756,-0.63489664,-0.63489664,0.0,0.54249907,0.0,0.0
5,-0.793602,-0.793602,-0.09342763,-0.793602,-0.79360205,0.0,0.70017433,0.0,5.9604645e-08
6,-0.9522949,-0.9522949,-0.094213605,-0.9522949,-0.9522949,0.0,0.8580813,0.0,0.0
7,-1.1109728,-1.1109728,-0.094806574,-1.1109728,-1.1109728,0.0,1.0161662,0.0,0.0
8,-1.2696271,-1.2696271,-0.095396824,-1.2696271,-1.2696271,0.0,1.1742302,0.0,0.0
9,-1.4282664,-1.4282664,-0.09597967,-1.4282664,-1.4282664,0.0,1.3322867,0.0,0.0
10,-1.5868833,-1.5868833,-0.096568145,-1.5868833,-1.5868833,0.0,1.4903152,0.0,0.0
11,,,-0.09701475,,,,,,
12,,,-0.09701475,,,,,,
