frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.2809056,-0.2809056,-0.28090557,-0.2809056,-0.2809056,0.0,2.9802322e-08,0.0,0.0
2,-0.4261045,-0.4261045,-0.4261045,-0.4261045,-0.4261045,0.0,0.0,0.0,0.0
3,-0.5284674,-0.5284674,-0.5284674,-0.5284674,-0.5284674,0.0,0.0,0.0,0.0
4,-0.6101698,-0.6101698,-0.6101698,-0.6101698,-0.6101698,0.0,0.0,0.0,0.0
5,-0.6795998,-0.6795998,-0.6795998,-0.6795998,-0.6795998,0.0,0.0,0.0,0.0
6,-0.7408838,-0.7408838,-0.7408838,-0.7408838,-0.7408838,0.0,0.0,0.0,0.0
7,-0.7963669,-0.7963669,-0.7963669,-0.7963669,-0.7963669,0.0,0.0,0.0,0.0
8,-0.8475216,-0.8475216,-0.84752154,-0.8475216,-0.8475216,0.0,5.9604645e-08,0.0,0.0
9,-0.8953355,-0.8953355,-0.8953355,-0.8953355,-0.8953355,0.0,0.0,0.0,0.0
10,-0.9405116,-0.9405116,-0.9405116,-0.9405116,-0.9405116,0.0,0.0,0.0,0.0
11,-0.9835675,-0.9835675,-0.9835675,-0.9835675,-0.9835675,0.0,0.0,0.0,0.0
12,-1.025085,-1.025085,-1.025085,-1.025085,-1.025085,0.0,0.0,0.0,0.0
13,-1.0649983,-1.0649983,-1.0649983,-1.0649983,-1.0649983,0.0,0.0,0.0,0.0
14,-1.1036891,-1.1036891,-1.1036891,-1.1036891,-1.1036891,0.0,0.0,0.0,0.0
15,-1.1414404,-1.1414404,-1.1414404,-1.1414404,-1.1414404,0.0,0.0,0.0,0.0
16,-1.1784194,-1.1784194,-1.1784194,-1.1784194,-1.1784194,0.0,0.0,0.0,0.0
17,-1.214758,-1.214758,-1.214758,-1.214758,-1.214758,0.0,0.0,0.0,0.0
18,-1.250577,-1.250577,-1.2505769,-1.250577,-1.250577,0.0,1.1920929e-07,0.0,0.0
19,-1.2859831,-1.2859831,-1.2859831,-1.2859831,-1.2859831,0.0,0.0,0.0,0.0
20,-1.3210701,-1.3210701,-1.3210702,-1.3210701,-1.3210701,0.0,1.1920929e-07,0.0,0.0
21,-1.3559206,-1.3559206,-1.3559206,-1.3559206,-1.3559206,0.0,0.0,0.0,0.0
22,-1.3906078,-1.3906078,-1.3906078,-1.3906078,-1.3906078,0.0,0.0,0.0,0.0
23,-1.4251974,-1.4251974,-1.4251974,-1.4251974,-1.4251974,0.0,0.0,0.0,0.0
24,-1.4597479,-1.4597479,-1.4597479,-1.4597479,-1.4597479,0.0,0.0,0.0,0.0
25,-1.4943124,-1.4943124,-1.4943124,-1.4943124,-1.4943124,0.0,0.0,0.0,0.0
26,-1.5289382,-1.5289382,-1.5289382,-1.5289382,-1.5289382,0.0,0.0,0.0,0.0
27,-1.5636677,-1.5636677,-1.5636677,-1.5636677,-1.5636677,0.0,0.0,0.0,0.0
28,-1.598539,-1.598539,-1.598539,-1.598539,-1.598539,0.0,0.0,0.0,0.0
29,-1.6335859,-1.6335859,-1.6335859,-1.6335859,-1.6335859,0.0,0.0,0.0,0.0
30,-1.6688384,-1.6688384,-1.6688384,-1.6688384,-1.6688384,0.0,0.0,0.0,0.0
31,-1.7043227,-1.7043227,-1.7043227,-1.7043227,-1.7043227,0.0,0.0,0.0,0.0
32,-1.7400616,-1.7400616,-1.7400616,-1.7400616,-1.7400616,0.0,0.0,0.0,0.0
33,-1.7760745,-1.7760745,-1.7760745,-1.7760745,-1.7760745,0.0,0.0,0.0,0.0
34,-1.8123777,-1.8123777,-1.8123777,-1.8123777,-1.8123777,0.0,0.0,0.0,0.0
35,-1.8489844,-1.8489844,-1.8489844,-1.8489844,-1.8489844,0.0,0.0,0.0,0.0
36,-1.8859049,-1.8859049,-1.8859049,-1.8859049,-1.8859049,0.0,0.0,0.0,0.0
37,-1.9231472,-1.9231472,-1.9231472,-1.9231472,-1.9231472,0.0,0.0,0.0,0.0
38,-1.9607164,-1.9607164,-1.9607164,-1.9607164,-1.9607164,0.0,0.0,0.0,0.0
39,-1.9986157,-1.9986157,-1.9986157,-1.9986157,-1.9986157,0.0,0.0,0.0,0.0
40,-2.036846,-2.036846,-2.036846,-2.036846,-2.036846,0.0,0.0,0.0,0.0
