frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872969,-0.15873021,-0.009920426,-0.15872966,-0.15873021,5.2154064e-07,0.14880925,2.9802322e-08,5.2154064e-07
2,-0.31746095,-0.31746095,-0.011780546,-0.31746095,-0.31746095,0.0,0.3056804,0.0,0.0
3,-0.4761899,-0.47618988,-0.0131755695,-0.47618994,-0.47618997,2.9802322e-08,0.46301433,2.9802322e-08,5.9604645e-08
4,-0.63491726,-0.63491714,-0.014221865,-0.63491714,-0.6349172,1.1920929e-07,0.6206954,1.1920929e-07,5.9604645e-08
5,-0.79364204,-0.7936421,-0.015007268,-0.79364204,-0.7936421,5.9604645e-08,0.7786348,0.0,5.9604645e-08
6,-0.95236397,-0.952364,-0.015792,-0.9523641,-0.952364,5.9604645e-08,0.93657196,1.1920929e-07,5.9604645e-08
7,-1.1110826,-1.1110824,-0.01637976,-1.1110824,-1.1110826,1.1920929e-07,1.0947028,1.1920929e-07,0.0
8,-1.2697906,-1.2697906,-0.016821817,-1.2697906,-1.2697906,0.0,1.2529688,0.0,0.0
9,-1.4284993,-1.4284993,-0.017263439,-1.4284993,-1.4284993,0.0,1.4112359,0.0,0.0
10,-1.5872028,-1.5872027,-0.017594554,-1.5872028,-1.5872027,1.1920929e-07,1.5696082,0.0,1.1920929e-07
11,,,-0.017925654,,,,,,
12,,,-0.018256728,,,,,,
13,,,-0.018503973,,,,,,
14,,,-0.018690271,,,,,,
15,,,-0.01887696,,,,,,
16,,,-0.019063704,,,,,,
17,,,-0.019063704,,,,,,
