frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.13320251,-0.13320251,-0.13320251,-0.13320251,-0.13320251,0.0,0.0,0.0,0.0
2,-0.20162094,-0.20162094,-0.20162094,-0.20162094,-0.20162094,0.0,0.0,0.0,0.0
3,-0.24982205,-0.24982205,-0.24982205,-0.24982205,-0.24982205,0.0,0.0,0.0,0.0
4,-0.2886108,-0.2886108,-0.2886108,-0.2886108,-0.2886108,0.0,0.0,0.0,0.0
5,-0.3219005,-0.3219005,-0.3219005,-0.3219005,-0.3219005,0.0,0.0,0.0,0.0
6,-0.35155627,-0.35155627,-0.35155627,-0.35155627,-0.35155627,0.0,0.0,0.0,0.0
7,-0.3786224,-0.3786224,-0.3786224,-0.3786224,-0.3786224,0.0,0.0,0.0,0.0
8,-0.40374956,-0.40374956,-0.40374956,-0.40374956,-0.40374956,0.0,0.0,0.0,0.0
9,-0.42737132,-0.42737132,-0.42737132,-0.42737132,-0.42737132,0.0,0.0,0.0,0.0
10,-0.4498651,-0.4498651,-0.44986513,-0.4498651,-0.4498651,0.0,2.9802322e-08,0.0,0.0
11,-0.4713059,-0.4713059,-0.47130594,-0.4713059,-0.4713059,0.0,2.9802322e-08,0.0,0.0
12,-0.49192888,-0.49192888,-0.49192888,-0.49192888,-0.49192888,0.0,0.0,0.0,0.0
13,-0.51189286,-0.51189286,-0.51189286,-0.51189286,-0.51189286,0.0,0.0,0.0,0.0
14,-0.5313024,-0.5313024,-0.5313024,-0.5313024,-0.5313024,0.0,0.0,0.0,0.0
15,-0.5502426,-0.5502426,-0.5502426,-0.5502426,-0.5502426,0.0,0.0,0.0,0.0
16,-0.568787,-0.568787,-0.568787,-0.568787,-0.568787,0.0,0.0,0.0,0.0
17,-0.58699864,-0.58699864,-0.5869986,-0.58699864,-0.58699864,0.0,5.9604645e-08,0.0,0.0
18,-0.6049323,-0.6049323,-0.6049323,-0.6049323,-0.6049323,0.0,0.0,0.0,0.0
19,-0.6226361,-0.6226361,-0.6226361,-0.6226361,-0.6226361,0.0,0.0,0.0,0.0
20,-0.6401528,-0.6401528,-0.6401528,-0.6401528,-0.6401528,0.0,0.0,0.0,0.0
21,-0.65752125,-0.65752125,-0.65752125,-0.65752125,-0.65752125,0.0,0.0,0.0,0.0
22,-0.6747766,-0.6747766,-0.6747766,-0.6747766,-0.6747766,0.0,0.0,0.0,0.0
23,-0.6919514,-0.6919514,-0.6919514,-0.6919514,-0.6919514,0.0,0.0,0.0,0.0
24,-0.7090757,-0.7090757,-0.7090757,-0.7090757,-0.7090757,0.0,0.0,0.0,0.0
25,-0.7261777,-0.7261777,-0.7261777,-0.7261777,-0.7261777,0.0,0.0,0.0,0.0
26,-0.7432836,-0.7432836,-0.7432836,-0.7432836,-0.7432836,0.0,0.0,0.0,0.0
27,-0.76041824,-0.76041824,-0.76041824,-0.76041824,-0.76041824,0.0,0.0,0.0,0.0
28,-0.77760476,-0.77760476,-0.77760476,-0.77760476,-0.77760476,0.0,0.0,0.0,0.0
29,-0.79486495,-0.79486495,-0.79486495,-0.79486495,-0.79486495,0.0,0.0,0.0,0.0
30,-0.8122191,-0.8122191,-0.8122191,-0.8122191,-0.8122191,0.0,0.0,0.0,0.0
31,-0.829686,-0.829686,-0.829686,-0.829686,-0.829686,0.0,0.0,0.0,0.0
32,-0.8472828,-0.8472828,-0.8472828,-0.8472828,-0.8472828,0.0,0.0,0.0,0.0
33,-0.86502516,-0.86502516,-0.86502516,-0.86502516,-0.86502516,0.0,0.0,0.0,0.0
34,-0.8829269,-0.8829269,-0.8829269,-0.8829269,-0.8829269,0.0,0.0,0.0,0.0
35,-0.90099996,-0.90099996,-0.90099996,-0.90099996,-0.90099996,0.0,0.0,0.0,0.0
36,-0.9192545,-0.9192545,-0.9192544,-0.9192545,-0.9192545,0.0,5.9604645e-08,0.0,0.0
37,-0.9376986,-0.9376986,-0.9376986,-0.9376986,-0.9376986,0.0,0.0,0.0,0.0
38,-0.9563386,-0.9563386,-0.9563386,-0.9563386,-0.9563386,0.0,0.0,0.0,0.0
39,-0.9751786,-0.9751786,-0.9751786,-0.9751786,-0.9751786,0.0,0.0,0.0,0.0
40,-0.994221,-0.994221,-0.994221,-0.994221,-0.994221,0.0,0.0,0.0,0.0
41,-1.0134664,-1.0134664,-1.0134662,-1.0134664,-1.0134664,0.0,1.1920929e-07,0.0,0.0
42,-1.0329133,-1.0329133,-1.0329133,-1.0329133,-1.0329133,0.0,0.0,0.0,0.0
43,-1.0525595,-1.0525595,-1.0525595,-1.0525595,-1.0525595,0.0,0.0,0.0,0.0
44,-1.0724006,-1.0724006,-1.0724006,-1.0724006,-1.0724006,0.0,0.0,0.0,0.0
45,-1.0924314,-1.0924314,-1.0924314,-1.0924314,-1.0924314,0.0,0.0,0.0,0.0
46,-1.1126459,-1.1126459,-1.1126459,-1.1126459,-1.1126459,0.0,0.0,0.0,0.0
