frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15871827,-0.15871827,-0.15871823,-0.15871827,-0.15871827,0.0,4.4703484e-08,0.0,0.0
2,-0.3173656,-0.3173656,-0.31736493,-0.3173656,-0.3173656,0.0,6.556511e-07,0.0,0.0
3,-0.47586954,-0.47586954,-0.47586894,-0.47586954,-0.47586954,0.0,5.9604645e-07,0.0,0.0
4,-0.6341603,-0.6341603,-0.6341598,-0.6341603,-0.6341603,0.0,4.7683716e-07,0.0,0.0
5,-0.79216856,-0.79216856,-0.79216826,-0.79216856,-0.79216856,0.0,2.9802322e-07,0.0,0.0
6,-0.94982636,-0.94982636,-0.94982636,-0.94982636,-0.94982636,0.0,0.0,0.0,0.0
7,-1.1070676,-1.1070676,-1.107068,-1.1070676,-1.1070676,0.0,3.5762787e-07,0.0,0.0
8,-1.263828,-1.263828,-1.2638288,-1.263828,-1.263828,0.0,7.1525574e-07,0.0,0.0
9,-1.420046,-1.420046,-1.4200473,-1.420046,-1.420046,0.0,1.3113022e-06,0.0,0.0
10,-1.575662,-1.575662,-1.5756642,-1.575662,-1.575662,0.0,2.1457672e-06,0.0,0.0
