frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.15872945,-0.15872945,-0.15876594,-0.15872945,-0.15872945,0.0,3.6492944e-05,0.0,0.0
2,-0.3174553,-0.3174553,-0.15876594,-0.3174553,-0.3174553,0.0,0.15868935,0.0,0.0
3,-0.47617084,-0.47617084,,-0.47617084,-0.47617084,0.0,,0.0,0.0
4,-0.634872,-0.634872,,-0.634872,-0.634872,0.0,,0.0,0.0
5,-0.79355395,-0.79355395,,-0.79355395,-0.79355395,0.0,,0.0,0.0
6,-0.9522119,-0.9522119,,-0.9522119,-0.9522119,0.0,,0.0,0.0
7,-1.110841,-1.110841,,-1.110841,-1.110841,0.0,,0.0,0.0
8,-1.2694366,-1.2694366,,-1.2694366,-1.2694366,0.0,,0.0,0.0
9,-1.4279871,-1.4279871,,-1.4279871,-1.4279871,0.0,,0.0,0.0
10,-1.5865004,-1.5865004,,-1.5865004,-1.5865004,0.0,,0.0,0.0
