frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.1262105,-0.1262105,-0.1262105,-0.1262105,-0.1262105,0.0,0.0,0.0,0.0
2,-0.24813494,-0.24813494,-0.24813494,-0.24813494,-0.24813494,0.0,0.0,0.0,0.0
3,-0.36290887,-0.36290887,-0.3629088,-0.36290887,-0.36290887,0.0,5.9604645e-08,0.0,0.0
4,-0.4694048,-0.4694048,-0.46940473,-0.4694048,-0.4694048,0.0,5.9604645e-08,0.0,0.0
5,-0.5677038,-0.5677038,-0.5677037,-0.5677038,-0.5677038,0.0,5.9604645e-08,0.0,0.0
6,-0.6584699,-0.6584699,-0.65846986,-0.6584699,-0.6584699,0.0,5.9604645e-08,0.0,0.0
7,-0.7425479,-0.7425479,-0.74254787,-0.7425479,-0.7425479,0.0,5.9604645e-08,0.0,0.0
8,-0.8207696,-0.8207696,-0.8207696,-0.8207696,-0.8207696,0.0,0.0,0.0,0.0
9,-0.89388096,-0.89388096,-0.89388096,-0.89388096,-0.89388096,0.0,0.0,0.0,0.0
10,-0.96252453,-0.96252453,-0.96252453,-0.96252453,-0.96252453,0.0,0.0,0.0,0.0
11,-1.0272449,-1.0272449,-1.0272449,-1.0272449,-1.0272449,0.0,0.0,0.0,0.0
12,-1.0885016,-1.0885016,-1.0885016,-1.0885016,-1.0885016,0.0,0.0,0.0,0.0
13,-1.1466819,-1.1466819,-1.1466819,-1.1466819,-1.1466819,0.0,0.0,0.0,0.0
14,-1.2021143,-1.2021143,-1.2021143,-1.2021143,-1.2021143,0.0,0.0,0.0,0.0
15,-1.2550783,-1.2550783,-1.2550783,-1.2550783,-1.2550783,0.0,0.0,0.0,0.0
16,-1.3067472,-1.3067472,-1.3067466,-1.3067472,-1.3067472,0.0,5.9604645e-07,0.0,0.0
17,-1.354525,-1.354525,-1.354525,-1.354525,-1.354525,0.0,0.0,0.0,0.0
18,-1.4017018,-1.4017018,-1.4017016,-1.4017018,-1.4017018,0.0,2.3841858e-07,0.0,0.0
19,-1.4465727,-1.4465727,-1.4465722,-1.4465727,-1.4465727,0.0,4.7683716e-07,0.0,0.0
20,-1.4905747,-1.4905747,-1.490574,-1.4905747,-1.4905747,0.0,7.1525574e-07,0.0,0.0
21,-1.5323962,-1.5323962,-1.5323958,-1.5323962,-1.5323962,0.0,3.5762787e-07,0.0,0.0
22,-1.5735114,-1.5735114,-1.573511,-1.5735114,-1.5735114,0.0,3.5762787e-07,0.0,0.0
23,-1.6133385,-1.6133385,-1.6133378,-1.6133385,-1.6133385,0.0,7.1525574e-07,0.0,0.0
24,-1.6518161,-1.6518161,-1.6518153,-1.6518161,-1.6518161,0.0,8.34465e-07,0.0,0.0
25,-1.6891464,-1.6891464,-1.6891457,-1.6891464,-1.6891464,0.0,7.1525574e-07,0.0,0.0
26,-1.7255006,-1.7255006,-1.7255,-1.7255006,-1.7255006,0.0,5.9604645e-07,0.0,0.0
27,-1.7609513,-1.7609513,-1.7609507,-1.7609513,-1.7609513,0.0,5.9604645e-07,0.0,0.0
28,-1.7955325,-1.7955325,-1.795532,-1.7955325,-1.7955325,0.0,4.7683716e-07,0.0,0.0
29,-1.8292834,-1.8292834,-1.8292829,-1.8292834,-1.8292834,0.0,4.7683716e-07,0.0,0.0
30,-1.86225,-1.86225,-1.8622495,-1.86225,-1.86225,0.0,4.7683716e-07,0.0,0.0
31,-1.8944768,-1.8944768,-1.8944763,-1.8944768,-1.8944768,0.0,4.7683716e-07,0.0,0.0
32,-1.926003,-1.926003,-1.9260025,-1.926003,-1.926003,0.0,4.7683716e-07,0.0,0.0
33,-1.956864,-1.956864,-1.9568636,-1.956864,-1.956864,0.0,3.5762787e-07,0.0,0.0
34,-1.9870925,-1.9870925,-1.9870923,-1.9870925,-1.9870925,0.0,2.3841858e-07,0.0,0.0
35,-2.016719,-2.016719,-2.0167186,-2.016719,-2.016719,0.0,4.7683716e-07,0.0,0.0
36,-2.0457716,-2.0457716,-2.0457714,-2.0457716,-2.0457716,0.0,2.3841858e-07,0.0,0.0
37,-2.0742767,-2.0742767,-2.0742764,-2.0742767,-2.0742767,0.0,2.3841858e-07,0.0,0.0
38,-2.1022584,-2.1022584,-2.1022582,-2.1022584,-2.1022584,0.0,2.3841858e-07,0.0,0.0
39,-2.1297395,-2.1297395,-2.1297393,-2.1297395,-2.1297395,0.0,2.3841858e-07,0.0,0.0
40,-2.1567416,-2.1567416,-2.1567414,-2.1567416,-2.1567416,0.0,2.3841858e-07,0.0,0.0
41,-2.1832838,-2.1832838,-2.1832836,-2.1832838,-2.1832838,0.0,2.3841858e-07,0.0,0.0
42,-2.2093854,-2.2093854,-2.2093852,-2.2093854,-2.2093854,0.0,2.3841858e-07,0.0,0.0
43,-2.2350636,-2.2350636,-2.2350633,-2.2350636,-2.2350636,0.0,2.3841858e-07,0.0,0.0
44,-2.2603345,-2.2603345,-2.2603343,-2.2603345,-2.2603345,0.0,2.3841858e-07,0.0,0.0
45,-2.2852137,-2.2852137,-2.2852137,-2.2852137,-2.2852137,0.0,0.0,0.0,0.0
46,-2.309716,-2.309716,-2.3097157,-2.309716,-2.309716,0.0,2.3841858e-07,0.0,0.0
47,-2.3338547,-2.3338547,-2.3338544,-2.3338547,-2.3338547,0.0,2.3841858e-07,0.0,0.0
48,-2.357643,-2.357643,-2.3576427,-2.357643,-2.357643,0.0,2.3841858e-07,0.0,0.0
49,-2.3810928,-2.3810928,-2.3810925,-2.3810928,-2.3810928,0.0,2.3841858e-07,0.0,0.0
50,-2.4042158,-2.4042158,-2.4042156,-2.4042158,-2.4042158,0.0,2.3841858e-07,0.0,0.0
51,-2.427023,-2.427023,-2.427023,-2.427023,-2.427023,0.0,0.0,0.0,0.0
52,-2.4495246,-2.4495246,-2.4495246,-2.4495246,-2.4495246,0.0,0.0,0.0,0.0
53,-2.471731,-2.471731,-2.4717307,-2.471731,-2.471731,0.0,2.3841858e-07,0.0,0.0
54,-2.493651,-2.493651,-2.4936507,-2.493651,-2.493651,0.0,2.3841858e-07,0.0,0.0
55,-2.5152934,-2.5152934,-2.5152934,-2.5152934,-2.5152934,0.0,0.0,0.0,0.0
56,-2.536667,-2.536667,-2.536667,-2.536667,-2.536667,0.0,0.0,0.0,0.0
57,-2.5577803,-2.5577803,-2.55778,-2.5577803,-2.5577803,0.0,2.3841858e-07,0.0,0.0
58,-2.57864,-2.57864,-2.57864,-2.57864,-2.57864,0.0,0.0,0.0,0.0
59,-2.5992541,-2.5992541,-2.5992541,-2.5992541,-2.5992541,0.0,0.0,0.0,0.0
60,-2.6196296,-2.6196296,-2.6196296,-2.6196296,-2.6196296,0.0,0.0,0.0,0.0
61,-2.6397731,-2.6397731,-2.639773,-2.6397731,-2.6397731,0.0,2.3841858e-07,0.0,0.0
62,-2.6596909,-2.6596909,-2.6596906,-2.6596909,-2.6596909,0.0,2.3841858e-07,0.0,0.0
63,-2.679389,-2.679389,-2.679389,-2.679389,-2.679389,0.0,0.0,0.0,0.0
64,-2.6988738,-2.6988738,-2.6988738,-2.6988738,-2.6988738,0.0,0.0,0.0,0.0
65,-2.7181504,-2.7181504,-2.7181504,-2.7181504,-2.7181504,0.0,0.0,0.0,0.0
66,-2.7372246,-2.7372246,-2.7372246,-2.7372246,-2.7372246,0.0,0.0,0.0,0.0
67,-2.7561014,-2.7561014,-2.7561014,-2.7561014,-2.7561014,0.0,0.0,0.0,0.0
68,-2.7747858,-2.7747858,-2.7747858,-2.7747858,-2.7747858,0.0,0.0,0.0,0.0
69,-2.7932825,-2.7932825,-2.7932825,-2.7932825,-2.7932825,0.0,0.0,0.0,0.0
70,-2.8115962,-2.8115962,-2.8115962,-2.8115962,-2.8115962,0.0,0.0,0.0,0.0
71,-2.8297312,-2.8297312,-2.8297312,-2.8297312,-2.8297312,0.0,0.0,0.0,0.0
72,-2.8476918,-2.8476918,-2.8476918,-2.8476918,-2.8476918,0.0,0.0,0.0,0.0
73,-2.8654823,-2.8654823,-2.8654823,-2.8654823,-2.8654823,0.0,0.0,0.0,0.0
74,-2.8831065,-2.8831065,-2.8831062,-2.8831065,-2.8831065,0.0,2.3841858e-07,0.0,0.0
75,-2.900568,-2.900568,-2.9005678,-2.900568,-2.900568,0.0,2.3841858e-07,0.0,0.0
76,-2.9178705,-2.9178705,-2.9178705,-2.9178705,-2.9178705,0.0,0.0,0.0,0.0
77,-2.935018,-2.935018,-2.935018,-2.935018,-2.935018,0.0,0.0,0.0,0.0
78,-2.9520135,-2.9520135,-2.9520135,-2.9520135,-2.9520135,0.0,0.0,0.0,0.0
79,-2.9688604,-2.9688604,-2.9688604,-2.9688604,-2.9688604,0.0,0.0,0.0,0.0
80,-2.9855618,-2.9855618,-2.9855616,-2.9855618,-2.9855618,0.0,2.3841858e-07,0.0,0.0
81,-3.002121,-3.002121,-3.0021207,-3.002121,-3.002121,0.0,2.3841858e-07,0.0,0.0
82,-3.0185406,-3.0185406,-3.0185406,-3.0185406,-3.0185406,0.0,0.0,0.0,0.0
83,-3.034824,-3.034824,-3.0348237,-3.034824,-3.034824,0.0,2.3841858e-07,0.0,0.0
84,-3.0509734,-3.0509734,-3.0509732,-3.0509734,-3.0509734,0.0,2.3841858e-07,0.0,0.0
